"","eta","max_depth","gamma","colsample_bytree","min_child_weight","subsample","nrounds","Accuracy","Kappa","AccuracySD","KappaSD"
"498",0.0075,14,0,0.75,1,0.5,500,0.847965260545906,0.380818534575135,0.0235446113980415,0.0923410306908152
"502",0.0075,14,0,0.75,1,0.75,500,0.840876757650951,0.367477228188298,0.0210357407340934,0.0803926740155891
"722",0.01,14,0,0.25,1,0.25,500,0.841517783291977,0.320252442383226,0.0187970348523758,0.0877939717507877
"726",0.01,14,0,0.25,1,0.5,500,0.843453267162945,0.365073582906192,0.0231456005528941,0.0921800299886114
"730",0.01,14,0,0.25,1,0.75,500,0.84217535153019,0.372472080718701,0.0248183205318804,0.0984051043092537
"734",0.01,14,0,0.5,1,0.25,500,0.844735318444996,0.339841376211166,0.0216402110322564,0.0958436469466997
"738",0.01,14,0,0.5,1,0.5,500,0.846029776674938,0.375197573938161,0.0275882837993387,0.100679018798442
"742",0.01,14,0,0.5,1,0.75,500,0.83894540942928,0.368726942552958,0.0257560621546922,0.100377910801889
"746",0.01,14,0,0.75,1,0.25,500,0.843449131513648,0.336698942269686,0.0169678835844539,0.0755994239921851
"750",0.01,14,0,0.75,1,0.5,500,0.844098428453267,0.376489603387335,0.0267748155281669,0.0946630435066401
"754",0.01,14,0,0.75,1,0.75,500,0.840231596360629,0.379180978769023,0.0251827938213754,0.082678562599652
"974",0.0125,14,0,0.25,1,0.25,500,0.842808105872622,0.331223780784702,0.0215275494021921,0.104873461651446
"978",0.0125,14,0,0.25,1,0.5,500,0.842158808933002,0.360662184023228,0.0202643645798579,0.0915019964642843
"982",0.0125,14,0,0.25,1,0.75,500,0.842171215880893,0.37742025529256,0.025947002385869,0.10715857835268
"986",0.0125,14,0,0.5,1,0.25,500,0.848610421836228,0.362648141757104,0.0221435020353353,0.0960660683410018
"990",0.0125,14,0,0.5,1,0.5,500,0.842812241521919,0.370811837083058,0.0239246412254033,0.0891097367436967
"994",0.0125,14,0,0.5,1,0.75,500,0.838296112489661,0.369517881007519,0.0230385982039665,0.0867016652699681
"998",0.0125,14,0,0.75,1,0.25,500,0.849900744416873,0.371020337145106,0.0229094499252457,0.0947877309052194
"1002",0.0125,14,0,0.75,1,0.5,500,0.844747725392887,0.377917743992912,0.0245317801572639,0.0896222934222825
"1006",0.0125,14,0,0.75,1,0.75,500,0.843453267162945,0.387811750358266,0.0259613244862357,0.0945186815373191
"3",0.005,2,0,0.25,1,0.25,750,0.827969396195203,0.148102706835911,0.00848828627184557,0.0723834067616098
"7",0.005,2,0,0.25,1,0.5,750,0.827315963606286,0.146892957497925,0.00908424025953852,0.0715895993015951
"11",0.005,2,0,0.25,1,0.75,750,0.829900744416873,0.16468239054306,0.00804858226204262,0.0833894749973864
"15",0.005,2,0,0.5,1,0.25,750,0.831191066997519,0.16850381782132,0.0103346888753705,0.0844724457603913
"19",0.005,2,0,0.5,1,0.5,750,0.830541770057899,0.176556426365282,0.0074508861338069,0.0748593125360543
"23",0.005,2,0,0.5,1,0.75,750,0.828610421836228,0.162105984363684,0.00916719631860802,0.0822881650336762
"27",0.005,2,0,0.75,1,0.25,750,0.833126550868486,0.18279979491315,0.00864527675782246,0.0787721850052123
"31",0.005,2,0,0.75,1,0.5,750,0.830541770057899,0.173298428171043,0.00804769087459077,0.0782888211130083
"35",0.005,2,0,0.75,1,0.75,750,0.830545905707196,0.170572912047968,0.00794923004696319,0.0728473196438998
"255",0.0075,2,0,0.25,1,0.25,750,0.836344086021505,0.214394837531286,0.0060995117953212,0.0467355514866995
"259",0.0075,2,0,0.25,1,0.5,750,0.834408602150538,0.209164215600041,0.00524327556929313,0.049136122288381
"263",0.0075,2,0,0.25,1,0.75,750,0.831832092638544,0.193516678488238,0.00633149313324451,0.0549591878136849
"267",0.0075,2,0,0.5,1,0.25,750,0.832477253928867,0.201822699575056,0.00596751408351174,0.0443885208548899
"271",0.0075,2,0,0.5,1,0.5,750,0.830545905707196,0.187000504877087,0.00953000137436522,0.0694662794497074
"275",0.0075,2,0,0.5,1,0.75,750,0.834416873449132,0.211055181495475,0.00781990905899212,0.0695291547670204
"279",0.0075,2,0,0.75,1,0.25,750,0.834416873449132,0.215814847344238,0.00578967268807542,0.0428305173257811
"283",0.0075,2,0,0.75,1,0.5,750,0.83570306038048,0.22386911168114,0.0067529256147916,0.0598510635725781
"287",0.0075,2,0,0.75,1,0.75,750,0.834416873449132,0.2077583932091,0.00781990905899212,0.0733592149154327
"507",0.01,2,0,0.25,1,0.25,750,0.835711331679074,0.22530658482652,0.00888824170804911,0.0452902003268951
"511",0.01,2,0,0.25,1,0.5,750,0.833130686517783,0.224288447604691,0.00855230876153987,0.0549545746658239
"515",0.01,2,0,0.25,1,0.75,750,0.834416873449132,0.227422016423411,0.00721245854775454,0.0498371189344238
"519",0.01,2,0,0.5,1,0.25,750,0.838279569892473,0.245388277074905,0.00868744956050053,0.0561209532857741
"523",0.01,2,0,0.5,1,0.5,750,0.833771712158809,0.234131433290035,0.0111366209155697,0.0661370140031041
"527",0.01,2,0,0.5,1,0.75,750,0.833771712158809,0.23074955547448,0.0102725399463363,0.0690309524087756
"531",0.01,2,0,0.75,1,0.25,750,0.834416873449132,0.232690314132109,0.00991300557213374,0.0630041561814269
"535",0.01,2,0,0.75,1,0.5,750,0.833775847808106,0.23341454883148,0.0126214049611778,0.0793838261053578
"539",0.01,2,0,0.75,1,0.75,750,0.834421009098428,0.235177585583288,0.0111484377277614,0.073952615326983
"759",0.0125,2,0,0.25,1,0.25,750,0.836348221670802,0.243691394878211,0.00795767061150021,0.0490266618141063
"763",0.0125,2,0,0.25,1,0.5,750,0.83570306038048,0.250573188955878,0.0113511507110534,0.0598397706375904
"767",0.0125,2,0,0.25,1,0.75,750,0.833130686517783,0.243943329126186,0.011341945624839,0.0662733641035068
"771",0.0125,2,0,0.5,1,0.25,750,0.83570306038048,0.249321464462186,0.00958384711527607,0.0653458911661682
"775",0.0125,2,0,0.5,1,0.5,750,0.838279569892473,0.272703392280943,0.0143207794476643,0.0727991498644258
"779",0.0125,2,0,0.5,1,0.75,750,0.83313482216708,0.236619939001728,0.0148127953127069,0.092256126443515
"783",0.0125,2,0,0.75,1,0.25,750,0.835070306038048,0.254485223479052,0.0133788521090694,0.0654823476089977
"787",0.0125,2,0,0.75,1,0.5,750,0.835062034739454,0.258261463603125,0.0141802965547981,0.0821781165510798
"791",0.0125,2,0,0.75,1,0.75,750,0.835057899090157,0.257679685124155,0.0160684514058969,0.0951373328591829
"39",0.005,4,0,0.25,1,0.25,750,0.833130686517783,0.225216038173219,0.00906395055670292,0.0405967500289531
"43",0.005,4,0,0.25,1,0.5,750,0.836352357320099,0.251849324255213,0.0131367185488984,0.06628608812873
"47",0.005,4,0,0.25,1,0.75,750,0.837001654259719,0.257021059037682,0.0133508263899523,0.0606879737079994
"51",0.005,4,0,0.5,1,0.25,750,0.836352357320099,0.254694245222335,0.0127844419058925,0.0668432025652742
"55",0.005,4,0,0.5,1,0.5,750,0.834425144747725,0.26117078000472,0.016434107998789,0.0760595299695349
"59",0.005,4,0,0.5,1,0.75,750,0.835066170388751,0.262046943830005,0.0134391344427342,0.0696744071359488
"63",0.005,4,0,0.75,1,0.25,750,0.835066170388751,0.254917870045975,0.0130995083888,0.0607274994176399
"67",0.005,4,0,0.75,1,0.5,750,0.837646815550041,0.276178645021912,0.0145809652501298,0.0716946982675982
"71",0.005,4,0,0.75,1,0.75,750,0.836356492969396,0.285443698583744,0.015048011441347,0.0783651414954241
"291",0.0075,4,0,0.25,1,0.25,750,0.83571546732837,0.282212495101456,0.0209085620490263,0.0954163874261039
"295",0.0075,4,0,0.25,1,0.5,750,0.840235732009926,0.31006375197689,0.0167813672028322,0.0765420777028388
"299",0.0075,4,0,0.25,1,0.75,750,0.838296112489661,0.300219276601997,0.0181008256329379,0.0855854868500661
"303",0.0075,4,0,0.5,1,0.25,750,0.84086435070306,0.316611973534454,0.0170372739697574,0.0762136720705351
"307",0.0075,4,0,0.5,1,0.5,750,0.843457402812241,0.333694472535867,0.0181805764702417,0.0882595778107152
"311",0.0075,4,0,0.5,1,0.75,750,0.842158808933003,0.335403132102253,0.0164893938128473,0.0774650574059048
"315",0.0075,4,0,0.75,1,0.25,750,0.841517783291977,0.317745160607577,0.0190352760364297,0.0866136229642916
"319",0.0075,4,0,0.75,1,0.5,750,0.844098428453267,0.351518816562518,0.0173735346000325,0.0768211070027214
"323",0.0075,4,0,0.75,1,0.75,750,0.846670802315964,0.358935070489389,0.0169067228300533,0.085263617623866
"543",0.01,4,0,0.25,1,0.25,750,0.840215053763441,0.31529583129003,0.0188486846476143,0.0815332180340841
"547",0.01,4,0,0.25,1,0.5,750,0.844102564102564,0.347164801561109,0.0186115062637825,0.085369459348899
"551",0.01,4,0,0.25,1,0.75,750,0.842808105872622,0.34470331046547,0.0194984298126203,0.0809208540899598
"555",0.01,4,0,0.5,1,0.25,750,0.843457402812241,0.339802155887693,0.0198727480709099,0.0825925373575658
"559",0.01,4,0,0.5,1,0.5,750,0.846679073614558,0.36662993941045,0.0209477162105363,0.0876474592080172
"563",0.01,4,0,0.5,1,0.75,750,0.844739454094293,0.362767413071474,0.0170578006914247,0.0654057309740133
"567",0.01,4,0,0.75,1,0.25,750,0.846679073614558,0.360815237201844,0.019590351921745,0.0788418532350942
"571",0.01,4,0,0.75,1,0.5,750,0.846033912324235,0.376283339142149,0.0221673927178202,0.0848279339431748
"575",0.01,4,0,0.75,1,0.75,750,0.844086021505376,0.362515172924441,0.0155586915501164,0.063930339959276
"795",0.0125,4,0,0.25,1,0.25,750,0.838949545078577,0.328710179512008,0.0205124202847905,0.0837080170373791
"799",0.0125,4,0,0.25,1,0.5,750,0.846038047973532,0.369781623374845,0.0225322497986476,0.0870635922672217
"803",0.0125,4,0,0.25,1,0.75,750,0.846029776674938,0.374659554736273,0.0211475105690305,0.0764347605240314
"807",0.0125,4,0,0.5,1,0.25,750,0.841526054590571,0.339667169922337,0.0205820060736038,0.0988473236744932
"811",0.0125,4,0,0.5,1,0.5,750,0.847315963606286,0.38009382038795,0.0185292519617155,0.0814749142510215
"815",0.0125,4,0,0.5,1,0.75,750,0.846021505376344,0.378368919916075,0.0176609044422555,0.0639104188652088
"819",0.0125,4,0,0.75,1,0.25,750,0.846033912324235,0.371465575539136,0.0192774740110993,0.0805348263131975
"823",0.0125,4,0,0.75,1,0.5,750,0.843449131513648,0.374237352863274,0.017756782689977,0.0635072840162795
"827",0.0125,4,0,0.75,1,0.75,750,0.844090157154673,0.37507248051316,0.01994626175965,0.07877544883292
"75",0.005,6,0,0.25,1,0.25,750,0.837650951199338,0.269356616035202,0.0176735800522236,0.0800734295211853
"79",0.005,6,0,0.25,1,0.5,750,0.840231596360629,0.313764599156885,0.0212161791739013,0.102307483988126
"83",0.005,6,0,0.25,1,0.75,750,0.844739454094293,0.336078436697698,0.0191040717728052,0.0818396692601652
"87",0.005,6,0,0.5,1,0.25,750,0.842799834574028,0.311761874213296,0.0165132361670896,0.0793642643073159
"91",0.005,6,0,0.5,1,0.5,750,0.844102564102564,0.340088519310402,0.0191020264337281,0.0902471672303753
"95",0.005,6,0,0.5,1,0.75,750,0.843444995864351,0.350202325262582,0.016740218016946,0.0695727982693857
"99",0.005,6,0,0.75,1,0.25,750,0.842808105872622,0.318579167937523,0.0194863014903531,0.0905581125797973
"103",0.005,6,0,0.75,1,0.5,750,0.84732423490488,0.362541438600213,0.0224842273958228,0.0921464065823858
"107",0.005,6,0,0.75,1,0.75,750,0.845380479735318,0.363107523602013,0.0166981935514256,0.0727733939247297
"327",0.0075,6,0,0.25,1,0.25,750,0.838937138130686,0.307682016691358,0.0169646470417452,0.0725341799251452
"331",0.0075,6,0,0.25,1,0.5,750,0.84732423490488,0.370798306697438,0.0218584447956624,0.0883794371057539
"335",0.0075,6,0,0.25,1,0.75,750,0.846033912324235,0.364641517202673,0.0243544485973351,0.103292721458728
"339",0.0075,6,0,0.5,1,0.25,750,0.844747725392887,0.347870136214415,0.0192255557283646,0.069901765661382
"343",0.0075,6,0,0.5,1,0.5,750,0.850537634408602,0.385459965736792,0.018206754708454,0.0712002748340124
"347",0.0075,6,0,0.5,1,0.75,750,0.846017369727047,0.377668743712575,0.017712793301267,0.0721516694382998
"351",0.0075,6,0,0.75,1,0.25,750,0.846029776674938,0.353222379780108,0.0202392609079548,0.0777310001045729
"355",0.0075,6,0,0.75,1,0.5,750,0.848610421836228,0.39012586728064,0.0194766319362644,0.0797541119443232
"359",0.0075,6,0,0.75,1,0.75,750,0.843444995864351,0.365162403997469,0.0197795447385189,0.0798276620867886
"579",0.01,6,0,0.25,1,0.25,750,0.844098428453267,0.339661824467741,0.020978828580834,0.0810167127723478
"583",0.01,6,0,0.25,1,0.5,750,0.847320099255583,0.371447028846951,0.0219060606204972,0.0977933428599946
"587",0.01,6,0,0.25,1,0.75,750,0.847320099255583,0.379671535795601,0.0248720697855874,0.0954527637904346
"591",0.01,6,0,0.5,1,0.25,750,0.847969396195203,0.374062151401108,0.022301394405764,0.0934408157100914
"595",0.01,6,0,0.5,1,0.5,750,0.849251447477254,0.388347754084287,0.0231901610808438,0.0910818814919053
"599",0.01,6,0,0.5,1,0.75,750,0.841505376344086,0.368445782949437,0.0210059068976037,0.0817012050825185
"603",0.01,6,0,0.75,1,0.25,750,0.846679073614558,0.370995686995581,0.023050012077596,0.0906733649717773
"607",0.01,6,0,0.75,1,0.5,750,0.843457402812241,0.380106613266531,0.025560214596348,0.0927601527078409
"611",0.01,6,0,0.75,1,0.75,750,0.842803970223325,0.378252890963723,0.0221980588088435,0.0809301702359368
"831",0.0125,6,0,0.25,1,0.25,750,0.846683209263854,0.365879720390786,0.0213582234722161,0.0997291451128442
"835",0.0125,6,0,0.25,1,0.5,750,0.846029776674938,0.386122045870505,0.0238214675935271,0.089706688681214
"839",0.0125,6,0,0.25,1,0.75,750,0.843449131513648,0.376352734910232,0.0272173850004695,0.102982972211198
"843",0.0125,6,0,0.5,1,0.25,750,0.84667493796526,0.379978348802556,0.022287600322991,0.0874875292413383
"847",0.0125,6,0,0.5,1,0.5,750,0.843453267162945,0.382312103014898,0.0241239910902862,0.0879374353261983
"851",0.0125,6,0,0.5,1,0.75,750,0.840876757650951,0.377304337736667,0.0252408223258451,0.0940478182266242
"855",0.0125,6,0,0.75,1,0.25,750,0.847961124896609,0.389188373299575,0.0229932517805753,0.0872231628243485
"859",0.0125,6,0,0.75,1,0.5,750,0.84474358974359,0.392664962784202,0.0215585125572751,0.0786497604732064
"863",0.0125,6,0,0.75,1,0.75,750,0.83894540942928,0.37243640158377,0.0229048111584911,0.0899482954893002
"111",0.005,8,0,0.25,1,0.25,750,0.840219189412738,0.297725288630453,0.0164391033585438,0.0812422192441946
"115",0.005,8,0,0.25,1,0.5,750,0.844739454094293,0.348285819590539,0.0222151898215438,0.084686462537153
"119",0.005,8,0,0.25,1,0.75,750,0.846670802315964,0.368863109607271,0.0221047456652066,0.0901443608331906
"123",0.005,8,0,0.5,1,0.25,750,0.840885028949545,0.313806499991458,0.0232345490402975,0.103354338792542
"127",0.005,8,0,0.5,1,0.5,750,0.84667493796526,0.366760208644415,0.018162854329828,0.0758996109496139
"131",0.005,8,0,0.5,1,0.75,750,0.847956989247312,0.373214547592297,0.0185921670112076,0.0831293848596576
"135",0.005,8,0,0.75,1,0.25,750,0.837005789909016,0.295021063540109,0.0190065251133381,0.0852333720838029
"139",0.005,8,0,0.75,1,0.5,750,0.846033912324235,0.369997905594847,0.0208611199465623,0.079797959069058
"143",0.005,8,0,0.75,1,0.75,750,0.844090157154673,0.371605386348521,0.0192258072937832,0.0877965598193205
"363",0.0075,8,0,0.25,1,0.25,750,0.842808105872622,0.325804995323329,0.0233812318189175,0.104680431720837
"367",0.0075,8,0,0.25,1,0.5,750,0.844102564102564,0.364614726848759,0.0251432073907012,0.102284881468245
"371",0.0075,8,0,0.25,1,0.75,750,0.843453267162945,0.369316108732786,0.0271797302914824,0.10773954447108
"375",0.0075,8,0,0.5,1,0.25,750,0.84409429280397,0.33904638846214,0.0186994449938018,0.0741276092557608
"379",0.0075,8,0,0.5,1,0.5,750,0.846042183622829,0.380835338597964,0.0271410091300862,0.100674393506533
"383",0.0075,8,0,0.5,1,0.75,750,0.842158808933002,0.365939284282434,0.0224228923118093,0.0896342349662733
"387",0.0075,8,0,0.75,1,0.25,750,0.846029776674938,0.351377749372373,0.0206912283484644,0.0754073715390276
"391",0.0075,8,0,0.75,1,0.5,750,0.843449131513648,0.372067874906028,0.022764095422759,0.0828076168510624
"395",0.0075,8,0,0.75,1,0.75,750,0.8421629445823,0.378303278640578,0.0231893973080288,0.0868042644673817
"615",0.01,8,0,0.25,1,0.25,750,0.848610421836228,0.372075010670975,0.0194766319362644,0.0766851398207202
"619",0.01,8,0,0.25,1,0.5,750,0.845388751033912,0.378185349240704,0.0240842961260575,0.0937136498337919
"623",0.01,8,0,0.25,1,0.75,750,0.842812241521919,0.375711203935267,0.0245049371557014,0.0975646837556177
"627",0.01,8,0,0.5,1,0.25,750,0.846033912324235,0.363937191071277,0.0225808004369663,0.0896572313462739
"631",0.01,8,0,0.5,1,0.5,750,0.846042183622829,0.383314066219158,0.0289670411373117,0.105927854702102
"635",0.01,8,0,0.5,1,0.75,750,0.843453267162945,0.385819545176719,0.0273580003351211,0.102845666144284
"639",0.01,8,0,0.75,1,0.25,750,0.851827956989247,0.392346884953505,0.019703221707353,0.0804507937257056
"643",0.01,8,0,0.75,1,0.5,750,0.843465674110835,0.380770158648271,0.0254961800864877,0.0917140850642143
"647",0.01,8,0,0.75,1,0.75,750,0.844747725392887,0.397202209249033,0.0248988528172244,0.0874863741333094
"867",0.0125,8,0,0.25,1,0.25,750,0.849259718775848,0.383416281212933,0.0186863267387818,0.0777143019899016
"871",0.0125,8,0,0.25,1,0.5,750,0.83894540942928,0.362701385060847,0.0235077786402832,0.0910338455955377
"875",0.0125,8,0,0.25,1,0.75,750,0.842799834574028,0.388159341657302,0.0262472867024531,0.0988272414869368
"879",0.0125,8,0,0.5,1,0.25,750,0.849247311827957,0.387445950054933,0.0185851189690998,0.0720231981280034
"883",0.0125,8,0,0.5,1,0.5,750,0.844751861042184,0.384770306116774,0.0256023856452119,0.101090721303143
"887",0.0125,8,0,0.5,1,0.75,750,0.839590570719603,0.378745331030959,0.0285433051684955,0.104129797435232
"891",0.0125,8,0,0.75,1,0.25,750,0.846033912324235,0.376966898404229,0.0219685342036467,0.0804944557045899
"895",0.0125,8,0,0.75,1,0.5,750,0.843457402812241,0.384371629168794,0.0240888608096922,0.0881945561756132
"899",0.0125,8,0,0.75,1,0.75,750,0.840231596360629,0.383841144783505,0.0259183839352861,0.0973577770078457
"147",0.005,10,0,0.25,1,0.25,750,0.839582299421009,0.300517564921513,0.0178713274356338,0.089153941070943
"151",0.005,10,0,0.25,1,0.5,750,0.847969396195203,0.369174266432881,0.0212392107026453,0.0935650682012768
"155",0.005,10,0,0.25,1,0.75,750,0.844739454094293,0.370058171326577,0.0238225030733411,0.0958019988994405
"159",0.005,10,0,0.5,1,0.25,750,0.84151364764268,0.306191402059994,0.0178327207002732,0.0818131278531262
"163",0.005,10,0,0.5,1,0.5,750,0.849900744416873,0.383242259946505,0.0216507303858858,0.0888182245439515
"167",0.005,10,0,0.5,1,0.75,750,0.841517783291977,0.36275473307618,0.0233850678655984,0.0886726842372694
"171",0.005,10,0,0.75,1,0.25,750,0.841517783291977,0.3155972133773,0.0185429901934678,0.0840846264405826
"175",0.005,10,0,0.75,1,0.5,750,0.84732423490488,0.374201836306524,0.0205497898646416,0.0883936175811114
"179",0.005,10,0,0.75,1,0.75,750,0.842808105872622,0.369418836998077,0.0219422380888347,0.0883632200735358
"399",0.0075,10,0,0.25,1,0.25,750,0.84409429280397,0.336426283402811,0.0176925227335932,0.0741976736776552
"403",0.0075,10,0,0.25,1,0.5,750,0.845392886683209,0.373905101983475,0.0251785176565959,0.100002067001851
"407",0.0075,10,0,0.25,1,0.75,750,0.839590570719603,0.363585037256916,0.0233870474096273,0.0967990918390179
"411",0.0075,10,0,0.5,1,0.25,750,0.846021505376344,0.348571296595843,0.017920858516056,0.0713090454724565
"415",0.0075,10,0,0.5,1,0.5,750,0.850541770057899,0.394816753066696,0.0230966495655466,0.0924250816737957
"419",0.0075,10,0,0.5,1,0.75,750,0.842171215880893,0.376998988056391,0.0257681452296876,0.0955787914872715
"423",0.0075,10,0,0.75,1,0.25,750,0.846670802315964,0.358613941646842,0.0176883272379605,0.0702745617750181
"427",0.0075,10,0,0.75,1,0.5,750,0.84732423490488,0.386452769231907,0.0274694577090333,0.0977779720634878
"431",0.0075,10,0,0.75,1,0.75,750,0.841517783291977,0.38110516555813,0.025837556647361,0.0973134715183115
"651",0.01,10,0,0.25,1,0.25,750,0.844747725392887,0.351960139259513,0.0254383710186977,0.113721367474023
"655",0.01,10,0,0.25,1,0.5,750,0.842808105872622,0.371083049061032,0.0258157761267682,0.104828493714192
"659",0.01,10,0,0.25,1,0.75,750,0.840227460711332,0.376282927789718,0.0231359756941772,0.0873944064948212
"663",0.01,10,0,0.5,1,0.25,750,0.844751861042184,0.358403338553612,0.0229189481079045,0.0864324321565604
"667",0.01,10,0,0.5,1,0.5,750,0.844735318444996,0.383404793992163,0.0264398661113523,0.0994601252880429
"671",0.01,10,0,0.5,1,0.75,750,0.837650951199338,0.367009394117882,0.0276692432012355,0.09874780974394
"675",0.01,10,0,0.75,1,0.25,750,0.851195202646816,0.387580351065983,0.0233298559133241,0.0881670424739947
"679",0.01,10,0,0.75,1,0.5,750,0.840239867659222,0.368608118477679,0.0253094303506967,0.0919103161259288
"683",0.01,10,0,0.75,1,0.75,750,0.842808105872622,0.385905894630924,0.0256452235743451,0.0981898771487133
"903",0.0125,10,0,0.25,1,0.25,750,0.846033912324235,0.369314117341098,0.0268818508618074,0.108827111958833
"907",0.0125,10,0,0.25,1,0.5,750,0.841526054590571,0.380597627253038,0.0231217314408339,0.0935980067625262
"911",0.0125,10,0,0.25,1,0.75,750,0.840876757650951,0.381312549644255,0.0259565597505213,0.101139624418337
"915",0.0125,10,0,0.5,1,0.25,750,0.848610421836228,0.380027879996518,0.0206297676368589,0.0828770916693719
"919",0.0125,10,0,0.5,1,0.5,750,0.843461538461538,0.384682799124954,0.0253568965211597,0.0907383878232346
"923",0.0125,10,0,0.5,1,0.75,750,0.840227460711332,0.389428392044543,0.0308426661000615,0.113833357528758
"927",0.0125,10,0,0.75,1,0.25,750,0.848622828784119,0.386752929021782,0.0249723675539388,0.0986482868831371
"931",0.0125,10,0,0.75,1,0.5,750,0.844751861042184,0.391958666448784,0.0263105347336356,0.0913219783936259
"935",0.0125,10,0,0.75,1,0.75,750,0.836368899917287,0.371057183693784,0.028976317264776,0.107079439184651
"183",0.005,12,0,0.25,1,0.25,750,0.842158808933002,0.309940825304599,0.0190798777804462,0.0883389637879977
"187",0.005,12,0,0.25,1,0.5,750,0.847320099255583,0.368580485025288,0.0227218609408215,0.092203715896821
"191",0.005,12,0,0.25,1,0.75,750,0.843453267162945,0.368228639642254,0.0221132965520591,0.0948465808985801
"195",0.005,12,0,0.5,1,0.25,750,0.842803970223325,0.323922415671402,0.0187994262449605,0.08386123559107
"199",0.005,12,0,0.5,1,0.5,750,0.84474358974359,0.366293909529638,0.0217448163812515,0.0848475352647903
"203",0.005,12,0,0.5,1,0.75,750,0.842799834574028,0.367069217538058,0.0218215192380919,0.0903638606353145
"207",0.005,12,0,0.75,1,0.25,750,0.841517783291977,0.3112339925308,0.0180372735425012,0.0822449796909745
"211",0.005,12,0,0.75,1,0.5,750,0.847320099255583,0.371064783619349,0.0199006997256837,0.0760026506584342
"215",0.005,12,0,0.75,1,0.75,750,0.843449131513648,0.37208013028708,0.0229792229825428,0.0852448208999432
"435",0.0075,12,0,0.25,1,0.25,750,0.844747725392887,0.333943642335397,0.0208415297591746,0.0852231203487557
"439",0.0075,12,0,0.25,1,0.5,750,0.84732423490488,0.378207677616254,0.0251999051756804,0.105514723181469
"443",0.0075,12,0,0.25,1,0.75,750,0.8395947063689,0.366607942617366,0.0248855931988498,0.0976207923250636
"447",0.0075,12,0,0.5,1,0.25,750,0.846029776674938,0.345256706155616,0.0207055054224529,0.0900370276291682
"451",0.0075,12,0,0.5,1,0.5,750,0.845392886683209,0.374482222415667,0.0253498787252838,0.0975630084418829
"455",0.0075,12,0,0.5,1,0.75,750,0.839590570719603,0.369789958270476,0.0237792606068437,0.0951957064569036
"459",0.0075,12,0,0.75,1,0.25,750,0.844735318444996,0.343262635266237,0.0200768160946336,0.0797434701423712
"463",0.0075,12,0,0.75,1,0.5,750,0.849251447477254,0.392557449556874,0.0237709828209265,0.0880418034674558
"467",0.0075,12,0,0.75,1,0.75,750,0.841517783291977,0.382575297806495,0.0239808901245436,0.0952884512215406
"687",0.01,12,0,0.25,1,0.25,750,0.84667493796526,0.35477716385302,0.020325744648418,0.0943476749764414
"691",0.01,12,0,0.25,1,0.5,750,0.8395947063689,0.360539676472846,0.0241209749499856,0.0905246587764716
"695",0.01,12,0,0.25,1,0.75,750,0.838287841191067,0.375033057274594,0.0233218826802398,0.0907971090838178
"699",0.01,12,0,0.5,1,0.25,750,0.851832092638544,0.390770320793628,0.0208069887133648,0.0822400918803628
"703",0.01,12,0,0.5,1,0.5,750,0.844106699751861,0.38010780147961,0.0254913291535252,0.0968691327116198
"707",0.01,12,0,0.5,1,0.75,750,0.840876757650951,0.384966651564123,0.0278476006265631,0.107334646712433
"711",0.01,12,0,0.75,1,0.25,750,0.849255583126551,0.375260164694231,0.0206107897043923,0.0881971119138189
"715",0.01,12,0,0.75,1,0.5,750,0.843465674110835,0.376023554267926,0.0238151883350736,0.0915287196654805
"719",0.01,12,0,0.75,1,0.75,750,0.840235732009926,0.382383412688015,0.0289157209810248,0.105034889292628
"939",0.0125,12,0,0.25,1,0.25,750,0.851182795698925,0.392446856282195,0.0200572140671328,0.0818311507576854
"943",0.0125,12,0,0.25,1,0.5,750,0.844739454094293,0.390847007732241,0.0238349045920112,0.0895555971735499
"947",0.0125,12,0,0.25,1,0.75,750,0.837655086848635,0.372264134684099,0.0271329640994184,0.100871609985796
"951",0.0125,12,0,0.5,1,0.25,750,0.849251447477254,0.394083761006247,0.0223782276782461,0.0999164415170878
"955",0.0125,12,0,0.5,1,0.5,750,0.843457402812242,0.387475988789094,0.0268078899594951,0.104041235655539
"959",0.0125,12,0,0.5,1,0.75,750,0.84474358974359,0.400075915871398,0.0287315994822564,0.109756697836082
"963",0.0125,12,0,0.75,1,0.25,750,0.845392886683209,0.380015998959315,0.0258914121686833,0.0908722857297369
"967",0.0125,12,0,0.75,1,0.5,750,0.84474358974359,0.394439377098553,0.0252849812273338,0.081615543853906
"971",0.0125,12,0,0.75,1,0.75,750,0.83894540942928,0.378951377187547,0.0257468817205429,0.094927263967143
"219",0.005,14,0,0.25,1,0.25,750,0.838937138130686,0.295773411874684,0.0231746905952306,0.098228228498556
"223",0.005,14,0,0.25,1,0.5,750,0.847965260545906,0.371204082898394,0.0212744649594441,0.0930291787722547
"227",0.005,14,0,0.25,1,0.75,750,0.8421629445823,0.36796659189544,0.0245457841013018,0.0990557908655564
"231",0.005,14,0,0.5,1,0.25,750,0.842803970223325,0.318624948878487,0.0180626847026845,0.085651430122432
"235",0.005,14,0,0.5,1,0.5,750,0.84474358974359,0.361119032553449,0.0223896212838339,0.0956396979655582
"239",0.005,14,0,0.5,1,0.75,750,0.842803970223325,0.37416921150565,0.0221980588088435,0.0836754200277691
"243",0.005,14,0,0.75,1,0.25,750,0.840876757650951,0.313691895751109,0.0210357407340934,0.0967849427016947
