"OID_","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","SiteID","Elevation","WellDepthMeasureValue","AM_A_Amorph_7_16","AM_A_Analcime_7_16","AM_A_Aragon_7_16","AM_A_Calcite_7_16","AM_A_Ca_7_16","AM_A_Cd_7_16","AM_A_Ce_7_16","AM_A_Co_7_17","AM_A_Cr_7_17","AM_A_Cs_7_17","AM_A_Cu_7_17","AM_A_C_Inorg_7_16","AM_A_C_Tot_7_16","AM_A_Dolomite_7_16","AM_A_Fe_7_17","AM_A_Ga_7_17","AM_A_Goethite_7_16","AM_A_Gypsum_7_16","AM_A_Hematite_7_16","AM_A_Heuland_7_16","AM_A_Hg_7_17","AM_A_Hornbl_7_16","AM_A_Kaolinit_7_16","AM_A_K_7_17","AM_A_La_7_17","AM_A_Li_7_17","AM_A_Mg_7_17","AM_A_Mn_7_17","AM_A_Mo_7_17","AM_A_Na_7_17","AM_A_Nb_7_17","AM_A_Ni_7_17","AM_A_Other_7_16","AM_A_Pb_7_17","AM_A_Pyrite_7_16","AM_A_Pyroxene_7_16","AM_A_P_7_17","AM_A_Quartz_7_16","AM_A_Rb_7_17","AM_A_Sb_7_17","AM_A_Sc_7_17","AM_A_Serpent_7_16","AM_A_Se_7_18","AM_A_Sn_7_18","AM_A_Sr_7_18","AM_A_S_7_17","AM_A_Talc_7_16","AM_A_Te_7_18","AM_A_Th_7_18","AM_A_Ti_7_18","AM_A_Tl_7_18","AM_A_Tot_10A_7_16","AM_A_Tot_14A_7_16","AM_A_Tot_Carb_7_16","AM_A_Tot_Clay_7_16","AM_A_Tot_Flds_7_16","AM_A_Tot_K_fs_7_16","AM_A_Tot_Plag_7_16","AM_A_Tot_Zeol_7_16","AM_A_U_7_18","AM_A_V_7_18","AM_A_W_7_18","AM_A_Y_7_18","AM_A_Zn_7_18","LM_C_Ca_7_17","LM_C_Cd_7_17","LM_C_Ce_7_18","LM_C_Co_7_18","LM_C_Cr_7_18","LM_C_Cs_7_18","LM_C_CTot_7_15","LM_C_Cu_7_18","LM_C_Fe_7_18","LM_C_Ga_7_18","LM_C_Hg_7_18","LM_C_K_7_18","LM_C_La_7_18","LM_C_Li_7_18","LM_C_Mg_7_18","LM_C_Mn_7_18","LM_C_Mo_7_18","LM_C_Na_7_18","LM_C_Nb_7_18","LM_C_Ni_7_18","LM_C_P_7_18","LM_C_Pb_7_18","LM_C_Rb_7_18","LM_C_S_7_18","LM_C_Sb_7_18","LM_C_Sc_7_18","LM_C_Se_7_18","LM_C_Sn_7_18","LM_C_Sr_7_18","LM_C_Te_7_18","LM_C_Th_7_18","LM_C_Ti_7_18","LM_C_Tl_7_18","LM_C_U_7_15","LM_C_V_7_18","LM_C_W_7_18","LM_C_Y_7_18","LM_C_Zn_7_18","AN_Top5_Ag_7_17","AN_Top5_Al_7_17","AN_Top5_As_7_17","AN_Top5_Ba_7_17","AN_Top5_Be_7_17","AN_Top5_Bi_7_17","AN_Top5_Ca_7_17","AN_Top5_Cd_7_17","AN_Top5_Ce_7_17","AN_Top5_Co_7_17","AN_Top5_Cr_7_17","AN_Top5_Cs_7_17","AN_Top5_Cu_7_17","AN_Top5_Fe_7_17","AN_Top5_Ga_7_17","AN_Top5_Hg_7_17","AN_Top5_In_7_17","AN_Top5_K_7_17","AN_Top5_La_7_17","AN_Top5_Li_7_17","AN_Top5_Mg_7_17","AN_Top5_Mn_7_17","AN_Top5_Mo_7_18","AN_Top5_Na_7_18","AN_Top5_Nb_7_18","An_Top5_Ni_7_18","AN_Top5_P_7_18","AN_Top5_Pb_7_18","AN_Top5_Rb_7_18","AN_Top5_S_7_18","AN_Top5_Sb_7_18","AN_Top5_Sc_7_18","AN_Top5_Se_7_18","AN_Top5_Sn_7_18","AN_Top5_Sr_7_18","AN_Top5_Te_7_18","AN_Top5_Th_7_18","AN_Top5_Ti_7_18","AN_Top5_Tl_7_18","AN_Top5_U_7_18","AN_Top5_V_7_18","AN_Top5_W_7_18","AN_Top5_Y_7_18","AN_Top5_Zn_7_18","AN_C_Calcite_7_22","AN_C_Goethite_7_19","AN_C_Gypsum_7_22","AN_C_Hematite_7_22","AN_C_Heuland_7_19","AN_C_Hornbl_7_19","AN_C_Kaolinit_7_19","AN_C_Pyrite_7_19","AN_C_Pyroxene_7_19","AN_C_Quartz_7_19","AN_C_Talc_7_19","AN_C_Tot_10A_7_19","AN_C_Tot_14A_7_19","AN_C_Tot_Carb_7_19","AN_C_Tot_Flds_7_19","AN_C_Tot_K_fs_7_19","LM_C_Amorph_7_19","LM_C_Analcime_7_19","LM_C_aragon_7_19","LM_C_C_Inorg_7_19","LM_C_Dolomite_7_19","LM_C_Gibbsite_7_19","bfi48grd","PRISM_30yrNorm","Best_Guess__ac_","GENERALIZE_Igneous_volcanic","GENERALIZE_Sedimentary_clastic","GENERALIZE_Sedimentary_undifferentiated","GENERALIZE_Igneous_intrusive","GENERALIZE_Metamorphic_undifferentiated","GENERALIZE_Igneous_and_Sedimentary_undifferentiated","GENERALIZE_Unconsolidated_undifferentiated","GENERALIZE_Sedimentary_carbonate","GENERALIZE_Unconsolidated_and_Sedimentary_undifferentiated","GENERALIZE_Metamorphic_and_Sedimentary_undifferentiated","GENERALIZE_Water","UNIT_NAME_Residual_materials_developed_in_igneous_and_metamorphic_rocks","UNIT_NAME_Residual_materials_developed_in_sedimentary_rocks_discontinuous","UNIT_NAME_Basaltic_and_andesitic_volcanic_rocks","UNIT_NAME_Residual_materials_developed_in_fine-grained_sedimentary_rocks","UNIT_NAME_Residual_materials_developed_in_carbonate_rocks_discontinuous","UNIT_NAME_Alluvial_sediments_thick","UNIT_NAME_Alluvial_sediments_thin","UNIT_NAME_Eolian_sediments_mostly_dune_sand_thin","UNIT_NAME_Colluvial_sediments_thin","UNIT_NAME_Rhyolitic_volcanic_rocks","UNIT_NAME_Playa_sediments","UNIT_NAME_Water","UNIT_NAME_Eolian_sediments_mostly_loess_thin","UNIT_NAME_Glacial_till_sediments_mostly_sandy_thin","US_L3NAME_Arizona/New_Mexico_Mountains","US_L3NAME_Arizona/New_Mexico_Plateau","US_L3NAME_Sonoran_Basin_and_Range","US_L3NAME_Mojave_Basin_and_Range","US_L3NAME_Southern_Rockies","US_L3NAME_Colorado_Plateaus","US_L3NAME_Central_Basin_and_Range","US_L3NAME_Wasatch_and_Uinta_Mountains","bas1","bas5","bas10","As3Cat","spl3cat","spl5"
287,"As","Dissolved",0,113362,"NULL","NULL",15.8364058,0,0.0330824,5.0523911,3.1546214,0.14247,105.0440369,11.2009058,44.8244019,6.2925611,18.5526085,0.6563436,1.0086893,0.3232734,3.3565621,17.7841339,0,0,0.0526611,0,0.0400666,1.456737,0.1367038,2.4528892,49.6800194,22.9394302,0.8392972,560.1226196,0.8001419,1.3795356,19.6897736,20.6837559,0,25.8345604,0.0131903,0.1207867,713.2875977,36.4721642,119.3386307,0.5169467,9.6187811,0,0.2,3.0331404,191.9174347,0.0154389,0,0.1,21.692728,0.3573788,0.7558485,8.4263906,1.248767,5.3155866,9.5731716,32.4468765,12.9861736,19.7052555,0,2.910665,60.7708855,1.9614811,30.3635006,61.5694351,4.669971,0.1066297,103.441597,10.2536249,40.3351555,6.2247052,1.2122787,19.3262196,3.1007557,15.476882,0.0322825,2.2482779,49.4345779,26.5794983,0.884444,522.8674927,0.7745078,1.3548751,16.491209,22.3909473,576.2171631,23.6482182,112.1076813,0.0171859,0.4206095,9.360713,0.2,2.6519985,211.7575226,0.1,20.4899616,0.3576061,0.682773,2.7670572,59.8896904,2.4877799,27.544178,61.1695328,1,5.785295,5.0590916,698.3574829,2.8782322,0.4810743,2.6743729,0.1651941,107.7277832,11.9692163,51.5270576,6.5980849,21.2196369,3.7718089,15.512804,0.0312869,0.0617107,2.5235405,50.0476151,20.6412525,0.8276424,586.9571533,0.9174538,1.3570057,21.4126396,21.6865387,758.5479736,26.9083958,140.0375671,0.0157993,0.5200692,9.7657557,0.2,3.3017607,192.9550171,0.1,26.0534267,0.3994899,0.7488409,3.3863897,69.628685,2.4698429,29.5816383,65.9546585,7.8327498,0,0,0.1308239,0,1.1272783,0.1101299,0,0.1401926,33.7412491,0,6.8966041,2.0986118,7.7378383,31.3812943,13.9476452,17.4525051,0.0198865,0,0.9459419,0.1605254,0,27,308.6777039,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"C1",TRUE,TRUE
987,"As","Dissolved",4.8,51286,"4321","NULL",15.365221,0,0.0469029,4.0714025,2.8427091,0.2654209,50.9690361,9.17488,35.3622017,5.5010047,21.4001904,0.9367879,1.8192245,3.0660524,2.3037813,10.064187,0,0,0.2847015,0,0.0233401,0.0367874,1.2466555,1.4078183,28.2158051,21.7985649,1.004074,482.2550659,1.1703711,0.3772635,10.7006578,16.6605072,0,20.2052631,0,0.1773131,825.1294556,57.0256386,66.8331757,0.9364993,5.7812643,0,0.3969402,1.3495533,180.3334351,0.0279567,0,0.1,9.2195387,0.2200064,0.4795556,7.4511819,0.7050523,7.3267956,9.3214464,10.0406818,5.2028847,4.1058865,0,2.516747,46.9977493,1.0975779,18.527071,48.6197701,6.0054026,0.1804752,44.6820335,8.5920658,40.6756516,6.389276,2.6785433,21.2487106,2.0444641,9.6072264,0.0260109,1.41667,25.5559273,26.0203171,1.278587,383.2922363,0.9225238,0.2558831,8.0212612,20.0713673,1146.7213135,14.3448896,64.653801,0.0338327,0.611331,6.4536963,0.3462013,1.4424623,237.053833,0.1,7.6993952,0.2284366,0.4176889,2.2361753,50.7529678,2.707916,18.2391262,44.9838486,1,3.4080076,19.8700409,409.3769531,1.0624682,0.2033576,2.039371,0.2630324,42.9837685,7.823534,35.9826584,5.2445412,19.8783932,2.2855594,8.1285076,0.0233288,0.0327913,1.4043223,23.7068348,20.0574512,0.8683193,419.8078003,0.9182478,0.3633666,8.8006563,16.808794,845.6496582,17.5171013,57.4778214,0.0293722,0.7743463,5.2063665,0.3655446,1.1776924,172.3426056,0.1066344,7.6323862,0.1989077,0.4140159,2.0831957,42.1337051,0.994645,14.7960567,47.1259995,10.5101004,0,0,0.0515628,0,0,2.6605411,0,0.8152272,43.1990509,0,6.3414946,1.0254802,15.7489529,5.6103544,2.4309011,22.2288971,0,0,1.940037,5.2384968,0,55,283.385498,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"C1",TRUE,FALSE
1920,"As","Dissolved",0.71,262646,"4820","284",11.8637094,0.2950377,0,3.3199813,2.3628383,0.2577055,35.9319534,5.4341216,22.48773,5.1614919,13.1189089,0.6483105,1.9418879,1.987065,1.3309302,7.6651149,0,0,0,0,0.0141712,0,1.0553414,1.745631,16.4631634,21.0975018,0.6977172,353.0753784,1.4177673,0.427196,4.2950845,9.750267,0,13.9611549,0,0.1059896,419.9633484,62.9375954,63.8161278,0.4276951,4.6676064,0,0.3503779,0.907753,114.5453186,0.0504016,0,0.1,5.0774989,0.1247714,0.3668957,6.5454731,0.7634296,5.2481828,8.0016441,10.8359985,6.0961323,4.6091771,0.2854697,1.6748152,43.8831253,0.4613634,10.2949066,35.0676193,3.4247773,0.3107151,37.5912514,6.3402185,27.0456753,5.5913873,1.2994183,12.9562397,1.6189246,9.7896538,0.019849,1.8210702,19.2023869,28.5778008,1.0056331,330.6108093,1.3903947,0.4577858,5.3568306,12.5260887,393.0213013,12.3664293,74.0844955,0.7523957,0.7152197,5.8405719,0.610844,1.10853,195.0581055,0.1,6.3955441,0.149588,0.4547783,2.7732079,66.1394043,0.9428142,12.2809477,29.5130291,1,3.1190205,5.659678,580.9529419,0.9118159,0.1198711,2.3265457,0.2695463,36.3804817,5.3223405,19.6706982,5.3291478,10.8753653,1.3173318,7.9995918,0.0119657,0.0266716,1.5470999,18.3112411,18.597456,0.7434125,340.9017334,0.9581227,0.3625886,4.2258253,9.4437275,426.3773193,12.9756413,64.0276871,0.0319201,0.3716207,4.5927525,0.4025312,1.910435,106.0466385,0.1,5.3121815,0.121991,0.3747739,1.9217696,45.5028038,0.4173146,10.0065145,31.8482952,3.4656572,0,3.8756022,0.0798669,0,0,2.3606188,0,0,54.0957603,0,8.6129389,0.4488677,6.6179118,8.7785482,4.6930227,15.3745022,0,0.0462523,0.8243551,3.2204807,0,53,271.4423828,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"C1",FALSE,TRUE
753,"As","Dissolved",23,8339,"4540","NULL",20.826519,0,0.0138396,7.1833158,4.3474221,0.2386143,77.3804169,10.9901361,49.3574638,5.724659,17.7884789,0.9355687,1.9442657,0.4245037,2.8083944,13.9898844,0,0,0.1775565,0.1238028,0.0232593,0.9068738,0.4720947,1.8153727,39.4855843,22.485527,1.0050488,544.9594116,0.9375287,0.8421661,16.139719,30.3960762,0,20.017849,0.0133151,1.3430924,799.651001,40.3896179,86.703537,0.6271313,8.7894211,0,0.2240494,2.0316641,167.1300354,0.0217669,0,0.1,12.970315,0.3027639,0.5412986,7.6871367,1.1624336,7.6069303,9.1477242,19.2807789,8.183507,10.7264109,0.0589363,2.4574685,53.6857452,1.5716654,24.9908295,58.1603088,8.2001114,0.1533597,65.6986847,9.8279572,38.1480331,5,3.2879,16.2212009,2.3749378,11.9441071,0.0173633,1.5315225,34.5930977,25.5203876,0.824707,409.9367981,0.7942997,0.7166116,10.8684654,23.7709045,797.8049927,14.261611,69.3678131,0.020695,0.4322763,7.6671338,0.2264604,1.5796402,192.5076599,0.1,10.3873367,0.2765723,0.486059,2.1772642,53.5585976,2.2853241,21.3346119,53.155201,1,4.7292395,6.699007,574.157959,1.6694953,0.2572746,3.7948539,0.2460079,73.7584534,10.1843252,47.7009697,5.3142352,17.1943092,2.6882048,12.68997,0.024983,0.0497136,1.8660583,36.7507668,21.3312283,0.8354782,527.7577515,0.8866849,0.8619994,14.5762482,24.7356148,806.0321045,20.7381153,84.9647675,0.024936,0.5931762,8.7354546,0.2163289,1.9906437,165.7833862,0.1065902,12.2043447,0.3049111,0.4914065,2.3283253,52.9732094,1.4199636,23.253828,58.872303,15.4540863,0,0,0.1260746,0,0.6947165,0.6574793,0,1.1250306,34.8360825,0,6.7801743,2.3580863,16.5926151,16.3573952,6.4696708,19.1776619,0,0,1.9755071,0.1500222,0,28,228.3275909,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,"C3",TRUE,TRUE
464,"As","Dissolved",0,114538,"NULL","NULL",14.8576241,0,0.0131504,4.4323692,2.7412872,0.1537298,105.6568222,9.892231,39.2224159,6.0716705,14.962842,0.523747,0.5925731,0,3.4112861,19.2269135,0,0,0.0079227,0,0.0390906,1.5813121,0.1125844,2.4352553,49.6724968,21.943758,0.7601975,559.2542114,0.7845221,1.5786891,20.6667519,18.0769043,0,24.0204792,0.0130309,0.1076204,718.71875,36.9635162,113.4031296,0.4915788,11.0129566,0,0.2,3.304637,190.7310638,0.0139977,0,0.1,18.6671562,0.3699291,0.6729222,7.7419305,1.0402759,4.2141523,9.0671072,37.3781891,13.6931524,24.8843784,0,2.793817,54.7896881,2.135078,36.9738312,60.6822968,4.2102618,0.1065734,98.3670197,8.8762445,35.0030174,5.1342406,0.9229088,16.1800938,3.1089292,15.515667,0.0330807,2.1978469,47.9740868,23.8414173,0.8243449,515.137146,0.7391439,1.6336415,15.8888388,17.8578224,606.1764526,20.2984295,100.2179108,0.0164688,0.3906584,9.8603811,0.2,3.0279748,209.207489,0.1,16.8957787,0.3880905,0.6258422,2.638696,56.5021896,3.1841667,30.2105389,57.552639,1,5.9970579,5.056344,742.3432007,2.512655,0.2616416,2.2537885,0.1532917,101.2091522,9.1861467,43.1794395,5.8895555,13.4337788,3.698905,15.8261175,0.0285061,0.0689069,2.4917626,47.2686195,18.9112949,0.7266783,570.3204346,0.8264951,1.6227623,21.3409634,17.7555351,756.3526611,24.9876251,112.2447205,0.0140096,0.43195,10.1603804,0.2,3.6911929,192.5737915,0.1,19.6581497,0.388288,0.6171134,3.0297923,60.6400566,2.6555986,33.8238907,61.6212616,6.9693713,0,0,0.061156,0,1.5018051,0.2747117,0,0.1310464,34.3832626,0,7.3103805,1.3530684,6.5243359,37.2024384,13.0486488,13.5751705,0.019545,0,0.7918696,0,0,17,251.5013885,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"C1",TRUE,TRUE
1570,"As","Dissolved",3.1,264830,"3096","35",17.3053894,0,0.0258729,3.1745739,2.0145435,0.1899157,62.8535614,7.9735641,34.3411942,5.5882845,15.551259,0.5325542,1.4525548,1.2703999,2.20783,11.0061445,0,0,0,1.4883507,0.0180293,0.7307511,0.8626968,1.8498077,31.8137836,25.8902245,0.8894641,542.4537354,0.8302864,0.7998491,9.9224339,15.3395338,0.2358,18.439146,0,0,567.2113647,50.1325836,78.9126434,0.5872943,6.3243127,0,0.2056194,1.386001,206.087326,0.0223666,0,0.1,11.1493387,0.2450294,0.4986017,6.3249931,0.2926787,4.3334556,7.8218794,18.149868,6.18436,12.0675116,2.1038299,2.0552542,55.514122,1.0070622,15.1374578,52.4247055,4.3296714,0.1270845,54.3328209,7.7886076,28.0991688,5.6629367,1.6829635,15.2774286,1.95755,11.4714785,0.0206792,1.614915,28.3854408,27.940733,0.9639559,403.2198486,0.6877513,0.6675585,9.2039585,14.854537,424.5970459,15.8073254,78.3402328,0.1063305,0.5604591,6.4564843,0.2058436,1.3022203,242.5806427,0.1,10.1052675,0.1927309,0.505549,2.0867829,50.654438,1.1049429,14.6819811,43.4776421,1,4.2876039,4.8409309,483.6940002,1.5071629,0.170615,2.3835485,0.1966041,63.5818176,7.9575677,29.4664288,5.1907153,13.1604214,2.1079338,11.4648733,0.0170512,0.036755,1.7815353,31.6169033,22.5974426,0.8951923,509.7003174,0.8442437,0.771509,9.772357,14.3803701,586.4121704,17.8956051,81.4046326,0.0236556,0.5552618,6.5728173,0.21102,1.2672666,181.701416,0.1,11.2273664,0.2166618,0.4676568,2.1216347,54.2428932,0.9690937,14.8420897,48.5287933,8.43962,0,0.3000579,0.1105804,1.3780128,0.5602961,0.4355776,0,0,44.1115456,0,7.4714146,1.3891537,9.1873474,15.6491308,5.1952901,17.9903793,0,0,1.1284035,1.3346957,0,54,258.7739868,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"C1",TRUE,TRUE
274,"As","Dissolved",0,113355,"NULL","NULL",14.3747244,0,0.0328579,4.2916517,2.6897714,0.1285686,110.4599762,10.5717783,41.8763313,6.0772109,15.9449139,0.5225017,0.7249748,0.0691928,3.4581964,18.738348,0,0,0.0451483,0,0.0389269,1.4731896,0.1182673,2.4955504,51.7084084,21.8835983,0.750186,536.7861328,0.8075017,1.4937398,20.5789528,19.2118626,0,25.7147064,0.0130736,0.1108918,668.3348389,36.5999031,120.5085526,0.5030361,9.26581,0,0.2,3.5732529,184.6148834,0.0136488,0,0.1,22.6445694,0.3645546,0.7627245,8.0707397,1.2882503,4.206943,9.3899431,35.6447372,14.2454128,21.6561565,0,3.0733159,59.6772118,2.0807469,35.0366364,60.0549469,3.7994645,0.1065572,105.4956207,9.6943636,36.8637428,5.6285563,0.8901795,18.9629612,3.1589026,16.0171795,0.0321196,2.3290613,50.5321693,25.4369888,0.8245785,480.6441956,0.7854746,1.4627889,16.818018,19.8426208,526.5670776,23.2281952,112.8895416,0.015781,0.4027089,9.2658348,0.2,2.9816136,195.0944672,0.1,20.6299686,0.3629332,0.6809249,2.6586132,59.5974159,3.0075142,29.2723999,60.8530312,1,5.9230332,4.7010899,723.0327759,2.7219894,0.4638228,2.3119135,0.1347334,111.9582291,11.2535849,49.0378647,6.3137383,17.2352676,4.1096172,15.6441088,0.0298208,0.0657699,2.5953903,51.4196739,19.2659531,0.7558951,553.0762939,0.9268671,1.4764565,22.7541656,19.4897346,732.2524414,26.5856285,139.5042419,0.0140838,0.4739176,9.4192762,0.2,3.858067,188.0240784,0.1,27.4728184,0.4278302,0.7152377,3.6102874,72.3545685,2.7654982,33.4624176,62.8448029,5.8871536,0,0,0.1231707,0,1.1838095,0.1461911,0,0.1475547,34.2451096,0,7.1362062,1.944381,5.5043621,33.9707947,15.1172247,17.0701218,0.0197009,0,0.6766909,0.0367104,0,22,256.7745972,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"C1",TRUE,FALSE
58,"As","Dissolved",0,41221,"5995","300",26.1959114,0,0.0114237,0.6086576,1.4224502,0.1537115,57.2689476,18.4117165,93.8611908,6.2155447,26.97155,0.0723218,1.2657229,0,3.4524555,14.5466232,0,0,1.1017689,0,0.0200323,0,3.5561404,1.6727422,29.4544125,23.8758545,1.1315658,742.2474976,0.9145327,1.1498975,19.2807903,42.0756264,0.8523546,19.3005123,0,2.3316767,719.8117065,38.1321449,91.7108841,0.8922092,9.7971182,0,0.2200339,1.5420822,223.6263275,0.0242899,0,0.1,10.2953644,0.4769828,0.4508129,7.5643954,2.0342212,0.6500565,13.1506615,14.8648815,4.6107373,10.8786287,0,2.227438,81.3020248,1.1782308,17.5138283,65.8465118,2.8940043,0.1328385,69.0434036,19.303339,81.9524994,8.0139351,0.9144731,31.2752476,3.5809448,15.5519075,0.0207023,1.5327871,35.4766731,29.3500099,1.2421601,599.0202637,1.0401454,0.70995,20.0815487,44.0239716,567.8730469,17.4234295,72.6805344,0.0484066,0.7995732,10.8452673,0.2191128,1.6012809,285.0536194,0.1,11.225873,0.455416,0.4540646,2.6379158,76.5251846,1.4538472,23.2543507,58.7763596,1,6.0708899,4.6574578,730.90802,1.455204,0.3133078,1.3776151,0.1824472,55.3906975,17.5110512,85.4453735,5.8771739,29.2925453,3.4317951,14.0221167,0.0277921,0.0451908,1.7840077,30.4957752,21.7745438,1.1141276,730.4019165,0.953593,1.1612407,16.8316898,39.0446548,726.2533569,19.9624252,76.3299103,0.0256649,0.8941742,8.8802023,0.2318263,1.5029342,222.1491547,0.1,9.8209076,0.4454972,0.4094996,2.17695,75.8129501,1.0769193,16.4104729,63.0209846,3.1413157,0,0,0.8780295,0,0,4.090282,0,3.1364126,31.7666836,0,7.0752282,4.1590161,3.1541319,14.5078201,4.1892471,29.6833076,0,0,0.3773403,0,0,56,257.1773071,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"C1",TRUE,TRUE
1736,"As","Dissolved",0.57,257732,"5560","156",23.705534,0,0.2567943,3.6122334,2.8696208,0.2297129,71.7791214,13.9145803,36.1255188,5.4135914,19.871851,0.5181701,2.6306109,0.7090924,2.7554929,13.1319256,0,0,0.2444083,1.2453867,0.0188168,0.2985621,2.604147,1.781592,35.0865364,25.8376808,0.8419867,673.7348633,0.9544373,0.7333443,9.2134972,15.1569672,0.3857908,19.4303055,0,0.3071636,767.3464355,40.325634,84.9398193,0.590566,9.0637465,0,0.2071356,1.3926903,227.5231476,0.0358805,0,0.1,10.4559479,0.2978919,0.4534318,5.8255081,0.2001554,4.2897415,7.2176991,20.9256477,7.0016623,13.8537817,1.145448,2.1931665,79.2022934,0.9987312,16.9987755,59.997139,2.9222386,0.1333576,72.2911148,15.4698639,36.6421051,6.150949,1.2448897,18.9084663,2.942466,14.3632278,0.0213453,1.7603275,36.2502136,32.4070396,1.0102544,633.2642822,0.8863491,0.7882695,10.1015673,17.7857151,485.9627991,18.6969986,86.2636871,0.2004003,0.6830727,9.9184427,0.2,1.5061409,224.9384918,0.1,11.6675739,0.3184949,0.5436599,2.5438762,85.773201,1.237094,17.8695469,55.3739243,1,4.3205595,5.3831959,528.8110962,1.3645127,0.1908748,2.6729777,0.2027913,60.128479,11.0907183,32.0227051,5.0701451,14.3078642,2.3786206,11.1240635,0.0180379,0.0342248,1.8042103,30.5943527,21.3866291,0.8396717,589.491333,0.8633039,0.7919721,8.5517454,14.1545954,624.5110474,18.7854862,77.5167542,0.0590001,0.5229046,7.3036985,0.2214405,1.2028377,203.8141785,0.1,9.3724251,0.2330609,0.4569468,2.0849211,70.9394455,0.9067172,14.4909163,53.2390175,4.2124462,0,0.282397,0.3094634,1.2641903,0.1412172,2.5818419,0,-0.0194228,36.6042747,0,9.4915142,1.3677558,5.3891597,15.0134039,4.7901525,26.4508114,0,0,0.66761,1.1113565,0.2132462,72,323.7998962,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"C1",TRUE,FALSE
841,"As","Dissolved",44.1,8402,"2687.2","730",15.1779108,0,0.0130879,2.5089214,2.3615446,0.1643534,111.3562622,9.2093544,33.5007019,6.0013041,14.2693138,0.3215007,0.6708055,0.0689209,3.0559611,17.5598907,0,0,0.0493825,0,0.017264,1.474684,0.2280025,2.356642,53.8535614,21.9256268,0.7453276,531.1317139,0.8486379,1.3822126,18.651474,16.3302307,0,23.1231766,0,0,654.5628052,41.9145737,109.7338943,0.4763932,10.6918736,0,0.2047421,2.7008307,178.0187073,0.0164164,0,0.1,20.4098511,0.309919,0.6880146,8.0165377,0.5890475,2.5751507,8.9445324,31.8173313,12.8295994,18.6961212,0,2.9326844,50.5701141,1.8583095,31.5816555,55.5772972,4.8355098,0.1328168,93.8125076,7.9353228,28.4568653,5.0488153,1.2398739,14.6784973,2.6429491,14.1135101,0.0186298,1.9558903,45.4642868,22.8758469,0.7366937,465.2494812,0.777346,1.4467936,12.9597988,14.8005075,579.9011841,18.1618919,89.6002121,0.017896,0.3778736,9.5864954,0.2,2.4642441,196.4185791,0.1,16.2229385,0.3083148,0.4994458,2.3964572,51.1721458,2.985317,26.1677437,51.0461922,1,5.6263704,4.2856956,680.5593262,2.1826503,0.2493661,1.9393212,0.1253839,101.2578125,8.2750492,35.0113258,5.3471427,13.597887,3.1243014,15.7748766,0.0182034,0.0668267,2.383857,47.5448341,20.6037464,0.6884478,515.7213135,0.8960242,1.4355412,18.1269684,15.6132336,706.0407715,22.1011009,99.4274063,0.0165241,0.4385048,11.0060196,0.2,2.976984,177.7358551,0.1,18.305275,0.3080502,0.622283,2.8008459,52.4429092,1.8954308,30.0645924,55.509182,9.1550417,0,0,0.066135,0,1.2858934,0.2485193,0,0.1208114,38.1308556,0,7.5964708,0.7296288,8.8718557,32.6684799,12.289319,12.6528482,0,0,1.0737809,0.1099788,0,16,151.4268951,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,"C3",TRUE,TRUE
