"OID_","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","SiteID","Elevation","WellDepthMeasureValue","AM_A_Amorph_7_16","AM_A_Analcime_7_16","AM_A_Aragon_7_16","AM_A_C_Inorg_7_16","AM_A_C_Tot_7_16","AM_A_Ca_7_16","AM_A_Calcite_7_16","AM_A_Cd_7_16","AM_A_Ce_7_16","AM_A_Co_7_17","AM_A_Cr_7_17","AM_A_Cs_7_17","AM_A_Cu_7_17","AM_A_Dolomite_7_16","AM_A_Fe_7_17","AM_A_Ga_7_17","AM_A_Goethite_7_16","AM_A_Gypsum_7_16","AM_A_Hematite_7_16","AM_A_Heuland_7_16","AM_A_Hg_7_17","AM_A_Hornbl_7_16","AM_A_K_7_17","AM_A_Kaolinit_7_16","AM_A_La_7_17","AM_A_Li_7_17","AM_A_Mg_7_17","AM_A_Mn_7_17","AM_A_Mo_7_17","AM_A_Na_7_17","AM_A_Nb_7_17","AM_A_Ni_7_17","AM_A_Other_7_16","AM_A_P_7_17","AM_A_Pb_7_17","AM_A_Pyrite_7_16","AM_A_Pyroxene_7_16","AM_A_Quartz_7_16","AM_A_Rb_7_17","AM_A_S_7_17","AM_A_Sb_7_17","AM_A_Sc_7_17","AM_A_Se_7_18","AM_A_Serpent_7_16","AM_A_Sn_7_18","AM_A_Sr_7_18","AM_A_Talc_7_16","AM_A_Te_7_18","AM_A_Th_7_18","AM_A_Ti_7_18","AM_A_Tl_7_18","AM_A_Tot_10A_7_16","AM_A_Tot_14A_7_16","AM_A_Tot_Carb_7_16","AM_A_Tot_Clay_7_16","AM_A_Tot_Flds_7_16","AM_A_Tot_K_fs_7_16","AM_A_Tot_Plag_7_16","AM_A_Tot_Zeol_7_16","AM_A_U_7_18","AM_A_V_7_18","AM_A_W_7_18","AM_A_Y_7_18","AM_A_Zn_7_18","LM_C_Amorph_7_19","LM_C_Analcime_7_19","LM_C_aragon_7_19","LM_C_C_Inorg_7_19","LM_C_Ca_7_17","LM_C_Cd_7_17","LM_C_Ce_7_18","LM_C_Co_7_18","LM_C_Cr_7_18","LM_C_Cs_7_18","LM_C_CTot_7_15","LM_C_Cu_7_18","LM_C_Dolomite_7_19","LM_C_Fe_7_18","LM_C_Ga_7_18","LM_C_Gibbsite_7_19","LM_C_Hg_7_18","LM_C_K_7_18","LM_C_La_7_18","LM_C_Li_7_18","LM_C_Mg_7_18","LM_C_Mn_7_18","LM_C_Mo_7_18","LM_C_Na_7_18","LM_C_Nb_7_18","LM_C_Ni_7_18","LM_C_P_7_18","LM_C_Pb_7_18","LM_C_Rb_7_18","LM_C_S_7_18","LM_C_Sb_7_18","LM_C_Sc_7_18","LM_C_Se_7_18","LM_C_Sn_7_18","LM_C_Sr_7_18","LM_C_Te_7_18","LM_C_Th_7_18","LM_C_Ti_7_18","LM_C_Tl_7_18","LM_C_U_7_15","LM_C_V_7_18","LM_C_W_7_18","LM_C_Y_7_18","AN_C_Calcite_7_22","AN_C_Goethite_7_19","AN_C_Gypsum_7_22","AN_C_Hematite_7_22","AN_C_Heuland_7_19","AN_C_Hornbl_7_19","AN_C_Kaolinit_7_19","AN_C_Pyrite_7_19","AN_C_Pyroxene_7_19","AN_C_Quartz_7_19","AN_C_Talc_7_19","AN_C_Tot_10A_7_19","AN_C_Tot_14A_7_19","AN_C_Tot_Carb_7_19","AN_C_Tot_Flds_7_19","AN_C_Tot_K_fs_7_19","AN_Top5_Ag_7_17","AN_Top5_Al_7_17","AN_Top5_As_7_17","AN_Top5_Ba_7_17","AN_Top5_Be_7_17","AN_Top5_Bi_7_17","AN_Top5_Ca_7_17","AN_Top5_Cd_7_17","AN_Top5_Ce_7_17","AN_Top5_Co_7_17","AN_Top5_Cr_7_17","AN_Top5_Cs_7_17","AN_Top5_Cu_7_17","AN_Top5_Fe_7_17","AN_Top5_Ga_7_17","AN_Top5_Hg_7_17","AN_Top5_In_7_17","AN_Top5_K_7_17","AN_Top5_La_7_17","AN_Top5_Li_7_17","AN_Top5_Mg_7_17","AN_Top5_Mn_7_17","AN_Top5_Mo_7_18","AN_Top5_Na_7_18","AN_Top5_Nb_7_18","An_Top5_Ni_7_18","AN_Top5_P_7_18","AN_Top5_Pb_7_18","AN_Top5_Rb_7_18","AN_Top5_S_7_18","AN_Top5_Sb_7_18","AN_Top5_Sc_7_18","AN_Top5_Se_7_18","AN_Top5_Sn_7_18","AN_Top5_Sr_7_18","AN_Top5_Te_7_18","AN_Top5_Th_7_18","AN_Top5_Ti_7_18","AN_Top5_Tl_7_18","AN_Top5_U_7_18","AN_Top5_V_7_18","AN_Top5_W_7_18","AN_Top5_Y_7_18","AN_Top5_Zn_7_18","Best_Guess__ac_","PRISM_ppt_30yr_normal_800mM4_annual_bil","bfi48grd","GENERALIZE_Sedimentary_clastic","GENERALIZE_Igneous_volcanic","GENERALIZE_Unconsolidated_undifferentiated","GENERALIZE_Sedimentary_undifferentiated","GENERALIZE_Unconsolidated_and_Sedimentary_undifferentiated","GENERALIZE_Sedimentary_carbonate","GENERALIZE_Igneous_intrusive","GENERALIZE_Metamorphic_undifferentiated","GENERALIZE_Metamorphic_and_Sedimentary_undifferentiated","GENERALIZE_Water","UNIT_NAME_Residual_materials_developed_in_sedimentary_rocks_discontinuous","UNIT_NAME_Residual_materials_developed_in_fine.grained_sedimentary_rocks","UNIT_NAME_Basaltic_and_andesitic_volcanic_rocks","UNIT_NAME_Alluvial_sediments_thin","UNIT_NAME_Colluvial_sediments_thin","UNIT_NAME_Residual_materials_developed_in_carbonate_rocks_discontinuous","UNIT_NAME_Alluvial_sediments_thick","UNIT_NAME_Eolian_sediments_mostly_dune_sand_thin","UNIT_NAME_Residual_materials_developed_in_igneous_and_metamorphic_rocks","UNIT_NAME_Rhyolitic_volcanic_rocks","UNIT_NAME_Water","UNIT_NAME_Eolian_sediments_mostly_loess_thin","US_L3NAME_Arizona.New_Mexico_Mountains","US_L3NAME_Arizona.New_Mexico_Plateau","US_L3NAME_Sonoran_Basin_and_Range","US_L3NAME_Southern_Rockies","US_L3NAME_Mojave_Basin_and_Range","US_L3NAME_Colorado_Plateaus","US_L3NAME_Central_Basin_and_Range","US_L3NAME_Wasatch_and_Uinta_Mountains","bas1","bas5","bas10","spl3cat","spl5","U3Cat"
556,"U","Dissolved",86.2,264327,2640,"75",14.2418404,0,0.026905,0.5440754,1.4489472,1.757215,2.8650944,0.1591539,38.9525833,5.8266978,33.3882637,5.5692458,12.6967373,1.562759,1.7400087,7.9398484,0,0,0,1.2891308,0.0174562,0.6332539,1.5922877,0.9208744,20.2708702,24.8676624,0.8788561,430.0266113,0.804239,0.4976667,7.7183561,15.0343046,0.2251546,509.1665344,14.228817,0,0,62.4287643,62.7015533,0.0257637,0.5610197,4.5970979,0.2058201,0,1.0584416,152.5437622,0,0.1,6.7223263,0.1801595,0.3919216,6.2209911,0.2695921,4.3945341,7.802392,12.9676733,5.359303,7.3363714,1.0648837,1.6096249,42.6881065,0.8550699,10.0259514,42.775032,12.3254566,0,0,1.150368,4.1109614,0.1263225,39.3371773,6.4031363,26.0738773,5.3952131,1.6372458,13.6709366,1.5497334,1.5602887,8.7340984,0,0.0205648,1.4039015,21.5727615,24.3697662,0.8943457,311.6463013,0.6798362,0.3258709,6.9013338,14.1527424,399.8444519,11.4531307,58.8800697,0.1176326,0.5706257,4.7478747,0.2062299,1.0384622,152.7076263,0.1,6.563798,0.1363654,0.4324038,2.0318007,41.7051506,0.9978661,12.0705652,8.297102,0,0.4271122,0.1191732,1.3036244,0.4644952,0.5055861,0,0,58.02705,0,7.435586,1.1568071,9.3068562,9.5156775,4.6130872,1,3.587379,5.5082431,452.3833923,1.0700481,0.16868,2.1914737,0.1680115,46.3502312,5.9659357,28.4664116,5.1838217,11.5830297,1.696947,8.9185009,0.0159023,0.0272289,1.6483088,23.7394199,20.76441,0.8692915,364.670166,0.8014787,0.5725719,7.1665483,13.9715214,552.0380249,17.5018291,65.263588,0.0227583,0.5680586,5.222548,0.2116042,1.0786951,149.5283813,0.1,7.2873573,0.1599252,0.4100404,1.5868276,43.0596275,0.8549045,11.1475029,41.5346756,0,213.7919922,63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,TRUE,TRUE,"C3"
516,"U","Dissolved",12.3,52438,5090,"NULL",12.9942026,0,0.0347324,0.8794782,1.8956543,2.5683403,3.1511359,0.1682032,32.7134972,5.1558046,31.0088711,5.5602059,9.9146385,3.846046,1.3118308,6.9686623,0,0,0.0611753,0,0.0175906,0.0463707,1.4744196,1.6253178,18.4100361,22.0067101,0.9801627,375.4342041,0.622794,0.2557086,6.0351806,13.4061213,0,965.3540039,12.1374722,0,0,64.143425,57.5833511,0.0237369,0.443935,3.9361928,0.2432186,0,0.9029694,132.4544373,0,0.1,5.340559,0.1407218,0.3215337,5.7458467,0.4596061,6.9613748,8.1721096,9.9854231,5.7143235,3.7574046,0,1.5943768,30.0922184,0.687526,12.3328171,36.2943993,13.0768604,0,0.052561,1.4021168,4.375072,0.1264517,32.8456726,5.776226,28.6718845,5,2.0006642,12.9613476,3.5791998,1.2937456,6.7748799,0,0.0179734,1.273144,19.2223587,21.4046364,0.9420652,292.7709351,0.5968776,0.1760031,4.6604538,13.955205,898.3696899,9.9430609,52.3029823,0.1128922,0.4169686,4.1233416,0.2385736,0.9074904,132.7357788,0.1,5.1710258,0.1383119,0.3334903,1.7663261,35.1833305,2.3991675,13.0963812,8.4482193,0,0.3888063,0.142197,0,0.0256258,1.4843832,0,0.0873224,63.6223755,0,6.383182,0.5204417,11.2811594,5.1350641,3.2019894,1,2.8384194,4.0872416,350.3240356,0.776984,0.1535208,2.3282046,0.1706215,31.874279,4.5318499,28.2591133,5.2948842,9.3623571,1.2225676,6.4209733,0.0154435,0.0247857,1.4515806,17.9594097,18.3434639,0.9173082,322.3118896,0.5466457,0.2624599,4.8583555,12.9814253,970.5704346,13.1498909,54.7757301,0.0247825,0.3878276,3.668102,0.230981,0.8231577,126.90979,0.1,5.2177343,0.1282739,0.3171064,1.4470766,27.5879078,0.6648194,11.2141562,35.9000092,0,318.9109802,76,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,TRUE,TRUE,"C1"
373,"U","Dissolved",15.8,52074,5864,"NULL",10.3235817,0.1354741,0,0.3832802,0.7571269,1.4995483,2.1150258,0.1612896,45.2314987,5.4975228,10.5292616,5.0528255,7.9298973,0.9298789,1.190473,9.428916,0,0,0,0,0.0145676,0,1.8335366,1.3192775,22.3406811,18.1728859,0.5503844,204.0431213,0.7312799,0.6571978,7.0653596,7.6328111,0,313.598175,14.5341387,0,0.0930438,61.2457504,71.7447205,0.0230367,0.6416875,5.009243,0.2127959,0,1.1262928,138.3176422,0,0.1,7.6282306,0.1673444,0.4594308,4.7159977,0.5697274,3.0298223,6.4551659,19.6231709,11.6853399,7.3324456,0.11912,1.7561688,29.8144226,0.6059104,13.7175236,29.6694183,14.8283892,0,0,0.7207724,2.5420363,0.1202011,42.2123184,4.9524212,14.9604969,5.5321507,1.0362324,9.3428068,1.4674082,1.3226027,9.9902763,0,0.0155112,1.9126211,21.6218987,20.2041206,0.68128,233.6397858,0.6718147,0.6226968,7.8207746,9.063777,323.126709,16.4547997,82.8180542,0.0811589,0.5841075,4.342761,0.2608063,1.1818169,166.1286774,0.1,8.1949997,0.1712959,0.4863309,1.914008,34.2595558,0.7371926,13.2986622,4.6235237,0,0.0911902,0,0,0,2.0128288,0,0,55.5906906,0,5.8587475,1.6589818,5.9378552,15.0545454,8.160903,1,3.5553505,4.4594669,557.4788818,1.1291468,0.1002017,1.3427421,0.1060814,39.660717,3.7173357,12.7725935,5.1161723,7.038444,1.076061,7.9381857,0.0114988,0.0208468,1.6010522,20.5163498,16.819622,0.5258901,184.0494995,0.5806463,0.5733078,6.3542213,7.2876735,305.0818481,15.0586662,71.5702133,0.0193828,0.4256928,3.9967234,0.2,1.0891283,126.1236649,0.1,7.0212827,0.1512915,0.4855083,1.5813169,28.0915833,0.5932851,11.5987825,30.3774853,0,203.8320007,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,TRUE,TRUE,"C2"
125,"U","Dissolved",265,270993,6625,"NULL",18.0746193,0,0.0528969,0.4892737,1.4120015,2.337528,2.0205991,0.1600459,54.0084381,8.0716991,24.5750942,5.5998182,15.6902781,1.8370355,2.0077903,11.3938084,0,1.7698491,0.0677576,0,0.0203811,0,1.7164249,2.9463584,27.1361332,23.408205,0.7965556,380.6832275,0.7269751,0.6081066,9.703023,15.2987223,0,425.6029053,15.2876806,0,0,48.6047478,78.8526001,0.3741039,0.7271662,6.6495895,0.2748945,0,1.407004,135.82724,0,0.1,8.1828899,0.2637174,0.4177364,8.2105894,0.4702375,3.9551382,11.6017628,14.5679874,7.035337,7.4950838,0,2.0572922,49.233654,0.578229,17.2651653,48.9735489,22.5289421,0,0,0.5142727,2.0700684,0.1382605,57.4133186,9.6977663,30.4262695,8.2070255,1.121339,12.6306524,1.1190076,2.3505743,13.5853472,0,0.0278172,1.5603125,30.7332172,28.9298439,0.8190203,320.7176208,0.9523805,0.5272195,12.2918472,18.430912,362.8266296,16.0006905,78.1292496,0.1297431,0.8804613,7.3225665,0.3146832,1.7143886,128.1314697,0.1268286,9.7274637,0.2716752,0.5263426,2.2944512,56.0461731,1.2416189,21.9157028,2.3916881,0,0.5648087,0.0775376,0,0,2.0685077,0,0,48.8614616,0,7.0930071,3.9032543,4.1526155,10.1480303,5.1984801,1,4.1001406,5.9960747,467.2297363,1.2710329,0.1703779,1.4243238,0.1509317,48.3298836,7.7798486,26.3009777,5.7315745,12.686121,1.7176443,10.4995441,0.019657,0.0335625,1.5353678,24.7877026,21.7344265,0.6053823,354.0889587,0.7389874,0.5823556,10.7485085,13.2571859,393.3563843,16.0723801,70.1404343,0.2995982,0.7480913,5.8349099,0.2364595,1.344558,110.9648132,0.1,8.1294918,0.2440552,0.4437376,2.1018391,45.2309074,0.8000858,15.2562675,41.0496063,0,248.3609924,32,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,TRUE,FALSE,"C3"
589,"U","Dissolved",0.01,249693,10720,"NULL",24.4449234,0,0,0.0143893,3.6968169,0.8293712,0.1012729,1.7307053,61.4368477,11.4830866,25.5539513,8.9389286,96.8846817,0,2.8866987,13.6537476,0,0,0.2186977,0,0.0343179,0,1.9270353,2.3288326,30.3228664,34.4760971,0.5886605,2315.5415039,2.8472567,0.8591318,11.3601885,11.6737957,0,1169.0411377,248.8015137,0,0,40.861763,98.1319656,0.0440537,4.8050833,7.8937988,0.2879159,0,1.7243558,198.493103,0.0636987,0.3410436,8.9048805,0.3051265,1.0955095,10.2487793,0.5388634,0.1015314,13.3377151,17.4745331,6.2537894,11.2773056,0,2.5264153,70.5614166,2.693563,16.2733269,448.3666687,20.5240021,0,0,0,0.7668176,0.4755553,70.5427017,10.9519882,28.4981785,8.2805777,2.161494,24.9116898,0,2.7013443,14.1999445,0,0.0198264,1.9601966,34.0282784,37.4913025,0.6797472,930.1972046,1.4027278,0.9682771,11.7348156,13.3339844,795.5430908,126.6508713,96.5529251,0.031083,0.7981749,8.3318815,0.2938748,1.4914478,197.5691071,0.1422837,9.9816484,0.3060425,0.6753612,2.706526,64.9445724,1.3521781,18.2991905,0,0,0,0,0,0.1098842,2.2611582,0,0,41.4663544,0,8.6417627,3.7598419,0,20.663126,7.9230542,3.7415876,5.1253071,10.1623058,633.9559937,1.3990663,1.5122238,0.7986411,2.8729401,62.3629227,12.7338543,25.3333035,7.7975779,106.7925568,2.5546193,14.4018869,0.0655063,0.2512959,1.8623378,30.3752632,33.6151352,0.5906536,1989.7667236,3.1829436,0.8121417,11.0292902,10.9932108,1124.979248,434.7304993,95.7754059,0.0571346,4.6384244,7.7991443,0.2952835,1.907329,189.934845,0.4456187,8.9869852,0.2822004,0.9156667,2.5413895,57.6998978,3.7619402,16.0589371,713.0363159,0,827.0018921,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,FALSE,"C1"
466,"U","Dissolved",0.378,246861,NA,"NULL",22.556982,0,0,0.0793262,3.0883322,0.99634,0.6876079,0.5581138,59.5339012,9.3413286,25.45294,5.551136,21.5510197,0,2.1956487,12.5742607,0,0,0.0877872,0,0.0257682,0,1.8405628,2.4793222,29.4870129,26.7451668,0.5300968,671.9197388,1.5116838,0.8568,10.6041212,13.2045279,0,707.9707031,60.3908043,0,0,45.0934486,86.2535324,0.0349617,0.431133,6.986392,0.2516885,0,1.5270718,144.802597,0,0.1348845,8.9682407,0.2728573,0.5489425,8.5543804,0.5850661,0.6877663,11.469389,18.797039,8.1488914,10.7261534,0,2.5137177,53.2032013,1.6206464,16.5080452,101.1370239,20.3531399,0,0,0.1405583,1.2584604,0.3315284,64.6128082,9.9686537,26.0056839,5.7882519,1.6318606,19.6243114,0,2.5792036,15.4951735,0,0.0190847,1.8934896,32.1489601,29.4742146,0.6126386,604.5134888,1.2722371,0.8903995,12.3902187,14.5280676,510.5396118,26.5690022,88.7728271,0.0370116,0.7220219,7.9703274,0.2814566,1.4189346,164.78302,0.1032891,9.6691084,0.2964492,0.5811386,2.6761076,63.587101,1.2996354,18.0527649,1.23557,0,0,0.054728,0,0.1117927,3.7945433,0,0,42.8595352,0,7.852201,3.4216621,1.2384036,19.134594,7.6680317,0.8984243,4.9310961,5.8432655,586.2822876,1.4432901,0.2706198,0.7307799,0.5246071,62.4064789,9.7747974,22.5562439,5.640142,18.9024811,2.0423694,13.657074,0.0271966,0.0511701,1.7933522,30.9022598,25.4617329,0.4998444,677.5963745,1.5220952,0.8357678,10.7136497,12.0376606,658.7492676,51.0913849,88.6501541,0.0318522,0.5341995,6.7396555,0.2565722,1.4289562,138.2567139,0.1304966,9.0534792,0.2596755,0.5676222,2.5368454,46.7557182,1.4883405,16.6441116,78.4616928,0,432.8609924,64,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,TRUE,"C1"
497,"U","Dissolved",3.3,248638,6032,"NULL",16.3187046,0,0.013386,0.1772915,1.9372463,1.0657836,1.1402268,0.1933295,48.2957268,6.3235679,19.5076275,5.0958443,12.4524403,0.2525589,1.5422968,9.7535458,0,0,0.077805,0,0.0169639,0,1.7536881,1.6828685,23.7231312,22.4109383,0.4650555,331.7550354,0.89665,0.6467232,7.7806149,10.3906527,0,348.8469849,16.7733707,0,0,57.6060905,73.7078629,0.0270197,0.5098798,4.8586006,0.2433054,0,1.2102339,128.4104462,0,0.1,7.9262605,0.2118238,0.4673955,6.6582947,0.1788523,1.4333621,8.5093908,15.7854538,7.6202736,8.0961723,0,1.9556721,41.3795052,0.6915464,13.6774511,37.3010864,17.8911018,0,0,0.1964277,1.1441795,0.1928932,52.2686996,7.0856371,23.2987652,5.6008158,1.2071192,14.1520767,0.2661772,1.7576299,11.4349298,0,0.0167235,1.7389206,26.1523209,27.9609642,0.5660854,374.1990967,1.0089482,0.6464698,8.2773886,12.1191492,298.2315063,16.0185642,79.7221298,0.0473841,0.6076062,5.7820091,0.2789618,1.2454962,137.6068878,0.1,8.6048603,0.2183101,0.5140457,2.136282,48.1824532,0.9443076,14.812149,1.3490086,0,0,0.0464047,0,0.1046887,1.8743676,0,0,54.8778534,0,7.2920227,2.1871579,1.6520569,13.871459,6.7078061,1,3.7175231,4.8372831,513.5285645,1.1364698,0.1492338,0.8761548,0.1628455,51.3614616,6.2214179,20.9539165,5.1284313,10.9683571,1.4003237,9.9498491,0.0160971,0.0252027,1.6440808,24.9202995,20.246727,0.4415327,328.2347412,0.8533821,0.5935831,7.7806129,9.3679514,341.8036499,16.1606522,76.1577072,0.0215754,0.4872379,4.8397083,0.2238292,1.3369874,117.3091736,0.1,7.8547993,0.1955739,0.4544063,1.9858325,36.1036263,0.7384547,13.8215275,28.503727,0,323.9719849,59,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,TRUE,TRUE,"C1"
602,"U","Dissolved",8,249738,11800,"NULL",25.3043385,0,0,0.01419,3.9710896,0.9363567,0.1194515,1.6392428,63.1455765,11.8695154,25.2568512,9.093442,95.2715378,0,2.9749506,14.3688698,0,0,0.2164467,0,0.0368935,0,2.0558829,2.3315272,31.0928898,34.5947609,0.6214157,2322.9172363,3.03234,1.0169547,12.0349379,11.1791716,0,1121.2301025,222.6930237,0,0,36.404644,98.9296417,0.0460707,4.7976375,8.1590986,0.2821866,0,1.7065283,215.49823,0.0637555,0.3073535,9.1315298,0.3263768,1.0921794,10.3723049,0.5392246,0.1193526,13.83605,21.6132679,7.4168649,14.1942587,0,2.5553656,74.2472229,2.5021858,16.4286633,412.8707581,20.500473,0,0,0.0915939,1.2573841,0.5070422,77.1319046,11.1549282,27.1326656,8.2732468,2.1607399,25.6426334,0,2.8585651,15.2431307,0,0.0197137,2.1843529,38.4316368,37.0954399,0.704428,942.7561646,1.4820331,1.2505966,13.0754423,11.8698015,836.4390259,92.6630859,100.4662323,0.0295132,0.7505593,8.6950569,0.2872205,1.511029,233.5497742,0.1285154,10.3533144,0.3148487,0.6553199,2.8350642,66.402504,1.3455417,20.0358162,0.785476,0,0,0,0,0.1069849,2.4540048,0,0,34.526123,0,9.3139801,3.299463,0.7762817,27.195715,9.6161661,3.7547016,5.4079123,10.0079165,684.7251587,1.4286252,1.4726148,0.8944973,2.832751,63.4352188,12.8677225,25.1211548,7.8530107,103.7545319,2.6725626,15.3555164,0.0633121,0.2412615,1.9879481,30.9853001,33.2269478,0.6173608,1975.6503906,3.3526869,0.9610147,11.9666328,10.5016613,1154.8302002,414.2001038,96.058815,0.0633948,4.6092482,7.9873381,0.2956315,1.9195709,207.2531891,0.4087946,9.379817,0.295865,0.9358356,2.5758476,60.8723259,3.6176708,16.3181438,684.9033203,0,1236.8070068,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,TRUE,TRUE,"C1"
293,"U","Dissolved",228,269621,5554,"8",13.1689062,0,0,0.176315,0.5942157,1.0709972,0.914538,0.1830398,46.9259033,5.4301648,11.9621563,5.0772381,12.4380856,0.5118979,1.4567349,10.7268152,0,0,0,0,0.0157655,0,1.8810898,1.7647605,24.6027641,17.6834984,0.4613691,255.9575958,0.6796496,0.7698658,8.2586927,7.7495961,0,350.0870056,15.6431208,0,0.0526462,58.8899651,78.5100098,0.0257495,0.7807491,5.0239739,0.2263444,0,1.1439039,134.603363,0,0.1,7.8229489,0.194101,0.4731436,5.3821139,0.8691984,1.4267727,8.1251202,18.941391,10.0043211,9.1916237,0,2.0028591,37.2024117,0.7233232,14.5099163,42.8889847,15.7935877,0,0,0.5122755,2.1256518,0.1206207,48.2857971,6.16255,15.5152397,5.2544222,0.8972174,10.3738508,0.9017479,1.6123385,11.7949018,0,0.0155372,1.8343475,26.1854362,19.2364998,0.5391976,275.0753784,0.8159068,0.7647957,8.7539072,8.6673794,314.6197815,14.7034922,82.2789841,0.0559791,0.7117745,4.7456536,0.2598513,1.065697,166.5844421,0.1212336,8.1455688,0.1964669,0.4797022,2.1718085,39.7481346,0.9020871,15.7538719,3.2602575,0,0,0.0407143,0,0,2.1075294,0,0,53.8993034,0,5.4765992,1.8350012,4.2514772,15.2420044,8.0575924,1,4.2146492,5.1527219,612.036499,1.1742064,0.1181595,0.8286749,0.1621953,48.461834,5.1893044,12.5486898,5.2030373,9.3692503,1.3460288,10.2414503,0.0138593,0.0266977,1.7915211,25.6051254,16.4745922,0.4209211,248.0776825,0.620795,0.7223436,7.8534846,7.0835652,341.8126831,15.1507902,82.35849,0.0227509,0.7003425,4.5665231,0.2,1.0383831,128.8180847,0.1,7.3123932,0.1807221,0.4819207,1.8641107,33.20327,0.7235504,14.361351,42.9754143,0,198.821991,43,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,TRUE,TRUE,"C3"
692,"U","Dissolved",2.45,258577,5800,"466",24.7596321,0,0.2811254,0.6332231,3.0631578,3.1180019,3.7389941,0.2383488,78.1055603,13.3284836,35.6231346,5.4080267,20.5991154,1.7976359,2.8533638,14.1632395,0,0,0.0803607,0.3091922,0.0192485,0.3958659,1.8717096,1.82495,37.6393623,25.905077,1.1194478,703.2193604,0.9710078,0.9158595,9.7425451,15.3427134,0.3854901,765.1856689,20.0842571,0,0.7550949,33.996212,90.1002808,0.0875663,0.5715702,9.5114231,0.2208206,0,1.4508895,273.3074951,0,0.1,11.2436094,0.3056892,0.4278036,6.1088843,0.2176937,5.1380601,7.5327539,24.1168957,7.5979867,16.5452404,0.3026692,2.1805656,79.8451996,1.0734553,17.7507114,62.3564415,29.0812111,0.0200792,0,1.0812261,4.5258403,0.1460286,79.4161606,14.3951206,37.7296219,5.8170056,1.8719777,17.5111866,1.9366108,2.9225819,15.2646599,0.2138117,0.0207066,1.8478215,39.6578789,29.6061058,1.3268589,607.3424683,0.870183,1.0171152,9.8261604,17.1427479,575.4676514,19.3969765,85.5018005,0.2037558,0.6348735,10.3859825,0.2299658,1.4747865,292.4570007,0.1,12.988286,0.3232789,0.5248065,2.4883773,88.5064468,1.0371026,19.1977749,8.1640759,0,0.1880472,0.1290665,0.3937002,0.4001386,1.9090413,0,0.2959144,27.1883907,0,9.2917376,0.8084688,8.7486811,18.3384094,4.5604606,1,4.6256595,4.9530911,573.1511841,1.3835694,0.1913671,2.9904158,0.2324659,64.8196945,10.829318,32.4016914,5.2011266,15.4237728,2.4847178,12.2551355,0.0205777,0.0389362,1.8578824,32.8466568,20.9789715,0.9259335,610.6728516,0.8322076,0.9351566,9.3372583,14.6037493,707.550415,18.6727848,78.9730225,0.0640384,0.5070422,8.0078278,0.2268742,1.2460753,249.8161163,0.1,9.6836901,0.2452382,0.4336421,2.0387921,72.1757584,0.9101729,15.7277737,58.6702881,0,303.0559998,75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,TRUE,TRUE,"C1"
