SiteID,Fe,pH,As,prism30yr,baseflow,Top5_Al,Top5_As,Top5_Ba,Top5_Be,Top5_Ca,Top5_Cs,Top5_In,Top5_K,Top5_Ni,Top5_Pb,Top5_S,Top5_Se,Top5_Sn,Top5_Te,Top5_Ti,Top5_Zn,A_Amorph,A_Analcime,A_Aragon,A_C_Tot,A_Calcite,A_Cd,A_Cs,A_Cu,A_Dolomite,A_Goethite,A_Gypsum,A_Hematite,A_Heuland,A_Hg,A_K,A_Kaolinit,A_Li,A_Mn,A_Mo,A_Other,A_P,A_Pb,A_Pyrite,A_Pyroxene,A_Quartz,A_S,A_Sb,A_Se,A_Serpent,A_Sr,A_Talc,A_Te,A_Th,A_Tl,A_Tot_10A,A_Tot_14A,A_Tot_Clay,A_Tot_Flds,A_Tot_K_fs,A_Tot_Zeol,A_U,A_W,C_Amorph,C_Analcime,C_aragon,C_Ca,C_Cd,C_Co,C_Cr,C_Cs,C_CTot,C_Cu,C_Gibbsite,C_Hg,C_K,C_Li,C_Mg,C_Mo,C_Na,C_Nb,C_Ni,C_Pb,C_Rb,C_S,C_Sb,C_Se,C_Sn,C_Sr,C_Te,C_Tl,C_U,C_V,C_W,C_Y,C_Goethite,C_Gypsum,C_Hematite,C_Heuland,C_Hornbl,C_Kaolinit,C_Pyroxene,C_Talc,C_Tot_10A,C_Tot_14A,C_Tot_K_fs,DepthToGW,GENERALIZE,UNIT_NAME,US_L3NAME,Data_Source,US_L3NAME_Arizona/New_Mexico_Plateau,US_L3NAME_Colorado_Plateaus,US_L3NAME_Arizona/New_Mexico_Mountains,US_L3NAME_Southern_Rockies,US_L3NAME_Wyoming_Basin,US_L3NAME_Central_Basin_and_Range,US_L3NAME_Wasatch_and_Uinta_Mountains,US_L3NAME_Mojave_Basin_and_Range,US_L3NAME_Sonoran_Basin_and_Range,UNIT_NAME_Residual_materials_developed_in_sediment,UNIT_NAME_Eolian_sediments_mostly_dune_sand_thin,UNIT_NAME_Residual_materials_developed_in_fine-gra,UNIT_NAME_Alluvial_sediments_thin,UNIT_NAME_Eolian_sediments_mostly_loess_thin,UNIT_NAME_Residual_materials_developed_in_igneous_,UNIT_NAME_Residual_materials_developed_in_carbonat,UNIT_NAME_Basaltic_and_andesitic_volcanic_rocks,UNIT_NAME_Residual_materials_developed_in_fine-grained_sedimentary_rocks,UNIT_NAME_Residual_materials_developed_in_sedimentary_rocks_discontinuous,UNIT_NAME_Glacial_till_sediments_mostly_sandy_thin,UNIT_NAME_Residual_materials_developed_in_igneous_and_metamorphic_rocks,UNIT_NAME_Colluvial_sediments_thin,UNIT_NAME_Residual_materials_developed_in_carbonate_rocks_discontinuous,UNIT_NAME_Alluvial_sediments_thick,UNIT_NAME_Lacustrine_sediments,UNIT_NAME_Water,UNIT_NAME_Playa_sediments,UNIT_NAME_Rhyolitic_volcanic_rocks,GENERALIZE_Sedime,GENERALIZE_Uncons,GENERALIZE_Igneou,GENERALIZE_Unconsolidated_undifferentiated,GENERALIZE_Sedimentary_clastic,GENERALIZE_Water,GENERALIZE_Igneous_volcanic,GENERALIZE_Sedimentary_undifferentiated,GENERALIZE_Igneous_intrusive,GENERALIZE_Sedimentary_carbonate,GENERALIZE_Metamorphic_undifferentiated,GENERALIZE_Unconsolidated_and_Sedimentary_undifferentiated,GENERALIZE_Igneous_and_Sedimentary_undifferentiated,GENERALIZE_Metamorphic_and_Sedimentary_undifferentiated,GENERALIZE_Metamorphic_volcanic,GENERALIZE_Metamorphic_sedimentary_clastic,ClassLTE1,ClassLTE2,ClassLTE3,ClassLTE5,ClassLTE10,ClassGT10,trainClassLTE1_splt,trainClassLTE2_splt,trainClassLTE3_splt,trainClassLTE5_splt,trainClassLTE10_splt,trainClassGT10_splt
98,720,8.945,7.5,305.094,35,4.3387694,4.4411998,494.4047241,1.254217,0.7709638,5.532094,0.0294025,1.6620061,9.0944004,16.5608749,0.019345,0.2,1.2299306,0.1,0.2267492,44.9060974,16,0,0,1.0965185,1.2783015,0.1666901,5.3321075,11.9661045,0.6712593,0,0,0.1886028,0,0.0192943,1.7611974,2.5495961,20.7253742,282.5415649,0.6389609,0,365.7385864,16.1534386,0,0.011305,58.7302628,0.0213275,0.835912,0.2385002,0,117.8391495,0,0.1,7.869451,0.4246303,7.2616153,1.6627285,11.2826624,13.9265079,7.1243033,0,2.083173,0.7278338,21.915987,0,0,1.2992336,0.1525322,7.3907781,23.5353909,7.2621198,0.6786375,11.4507284,0,0.025469,1.6266655,24.8529434,0.5757884,0.7173442,0.5185338,9.9634724,12.2135468,15.5146313,76.8817902,0.0266369,0.9872176,0.2875964,1.3708322,123.7393951,0.1271104,0.4769626,2.4326279,51.3035927,1.1138912,17.9313049,0,0,0.1901502,0,0,3.5279794,0,0,6.4877477,4.1466689,5.7985797,5.3316054,Sedime,Residual materials developed in fine-gra,Arizona/New Mexico Plateau,NNWells,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0
99,140,7.59,1.2,260.163,42,3.7210519,4.8860226,431.6053162,1.0986211,0.7339262,5.4650507,0.0303593,1.5776373,10.0737724,16.3234978,0.0200049,0.2044376,1.2044969,0.1,0.2248336,37.2850418,17,0,0.0528205,1.5503428,1.9797163,0.1810648,5.2670937,14.4171619,1.4044677,0,0,0.1608386,0,0.0210148,1.7964545,3.000901,22.5871983,355.7964478,0.7323769,0,405.2366028,16.0911789,0,0,52.2888794,0.0227135,0.8625085,0.2292167,0,128.3123474,0,0.1,8.1481676,0.4313045,7.6813335,1.1921892,11.1845913,14.5263376,7.6119528,0,2.1195707,0.7310349,24.6339493,0,0,1.5722765,0.1564799,9.2329655,28.9581146,7.8809137,0.9272652,12.1756544,0,0.0296693,1.57065,29.8204517,0.7092587,0.8794609,0.4492891,11.3817244,15.8559752,16.3164139,76.8299713,0.0424635,1.0628483,0.3220052,1.6116992,119.0708466,0.1271247,0.5263172,2.4211583,56.7289391,1.346946,18.8732376,0,0,0.1159847,0,0,2.7560506,0,0,7.0844011,4.5238104,5.1583271,9.384573,Sedime,Residual materials developed in sediment,Arizona/New Mexico Plateau,NNWells,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1
100,10000,9.17,0.5,302.949,35,4.3588047,4.5598679,502.519104,1.2524971,0.8425429,5.53192,0.0290884,1.6570628,9.0232849,16.3063831,0.0200043,0.2,1.2086313,0.1,0.2224864,45.2081032,16,0,0,1.0463699,1.2706985,0.1663862,5.3321147,11.2575035,0.7520394,0,0,0.1493769,0,0.0192531,1.7468008,2.5116637,20.587635,271.9367371,0.6261023,0,373.5918884,16.0105686,0,0.0115408,59.0740547,0.0219888,0.815245,0.2381118,0,116.4399719,0,0.1,7.9204869,0.4213964,7.173594,1.6546571,11.127883,14.1127625,7.1602311,0,2.0752127,0.7222385,21.3552952,0,0,1.4720591,0.1523302,7.1542382,22.9679909,7.2623448,0.7638898,11.2539196,0,0.0252544,1.6267608,24.6712399,0.610581,0.7235473,0.5342943,9.7943993,11.8846531,15.3515663,77.0353775,0.0279607,0.9605488,0.289845,1.3366922,125.044136,0.1271365,0.4685002,2.4150651,50.302536,1.0965353,17.8428383,0,0,0.1713036,0,0,3.461669,0,0,6.4024472,4.0056143,5.7479944,2.6857619,Sedime,Residual materials developed in fine-gra,Arizona/New Mexico Plateau,NNWells,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
105,470,9.065,0.6,308.1139,33,4.9776187,4.5251651,576.5817871,1.4984624,0.8170859,5.5420108,0.0293845,1.6864403,9.1558256,17.1785583,0.0186854,0.2,1.3035489,0.1,0.2441999,50.1941872,17,0,0,0.8219793,1.051562,0.1654404,5.3299007,11.2095146,0.371154,0,0,0.149763,0,0.0195093,1.7400565,2.3548684,20.940546,283.4508972,0.5936267,0,361.6495667,16.2606468,0,0,57.6968613,0.0216423,0.7954307,0.2551653,0,109.8079376,0,0.1,7.8079443,0.4348998,7.1693687,1.8183861,11.6660833,14.7282391,7.0827203,0,2.1497889,0.8078673,21.5475197,0,0,1.4449395,0.1551104,7.0713882,21.4061127,6.9527774,0.794387,11.4644833,0,0.025651,1.5952175,24.1637859,0.5924061,0.6224514,0.5729522,9.7321672,10.9825029,15.2639761,78.3381653,0.026611,0.9292375,0.2748284,1.2940848,113.6701965,0.1265865,0.4598758,2.5513582,49.7314529,1.0255716,18.9481812,0,0,0.1866844,0,0,2.9155526,0,0,6.4812646,4.373477,5.4844689,-0.0504941,Sedime,Residual materials developed in fine-gra,Arizona/New Mexico Plateau,NNWells,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
106,1900,7.07,0.5,298.67,34,4.7148471,4.3415208,538.9903564,1.4380524,0.7975892,5.5414991,0.0279869,1.6724614,8.4146872,16.7100811,0.0187068,0.2,1.2660991,0.1,0.2309662,49.9981308,15,0,0,0.8136812,1.0895808,0.1641303,5.3288484,8.9280558,0.444476,0,0,0.1423233,0,0.0193188,1.7375851,2.327399,20.4912109,257.2585144,0.5818378,0,361.2084961,15.8690567,0,0,61.5322456,0.0215949,0.7734728,0.2644432,0,108.6089783,0,0.1,7.3168044,0.4185374,7.0753932,1.7266469,11.1557875,13.9653635,6.9213848,0,2.1666489,0.7457976,20.8938255,0,0,1.2541817,0.1536445,6.3217626,20.5698147,6.9520059,0.7134705,10.0362024,0,0.0246328,1.5755366,23.7932568,0.5594748,0.6403136,0.5186524,9.1257343,10.1050234,14.7997713,75.1070557,0.02658,0.9121206,0.2816822,1.22367,111.7362823,0.1267179,0.4481378,2.5724573,48.9778023,1.0088232,17.7345943,0,0,0.1894689,0,0,3.2659578,0,0,6.3800845,4.0841055,5.6495042,0.8638361,Sedime,Residual materials developed in fine-gra,Arizona/New Mexico Plateau,NNWells,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1
107,720,8.12,0.5,302.555,34,4.5808606,4.4697137,522.3066406,1.3670758,0.8163706,5.5355105,0.028746,1.6562418,8.9699345,16.8026638,0.018694,0.2,1.2587175,0.1,0.2309324,48.4612617,16,0,0,0.9061518,1.1544852,0.1658548,5.3308802,10.2091293,0.540069,0,0,0.170811,0,0.0193358,1.7231531,2.5394924,20.9882736,265.9697876,0.6021155,0,361.0645752,15.9334574,0,0,60.5409775,0.0211969,0.79425,0.2521228,0,110.3886719,0,0.1,7.6135178,0.4182328,7.1722903,1.7246698,11.3999996,13.8469973,6.9540596,0,2.1102779,0.7464734,21.6537495,0,0,1.3260481,0.1534819,6.8326883,22.1061115,7.1788411,0.7401816,10.8219919,0,0.0261236,1.5742095,25.0443649,0.5923579,0.6752718,0.5206594,9.6134186,11.2689438,15.1532955,75.9678345,0.0266168,0.9531919,0.2826084,1.2953268,112.8922119,0.1268068,0.460315,2.5385618,50.3690262,1.0641052,17.9996719,0,0,0.2002704,0,0,3.3993211,0,0,6.405261,4.1961932,5.5221872,5.9434609,Sedime,Residual materials developed in fine-gra,Arizona/New Mexico Plateau,NNWells,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
108,560,9.47,30,323.52,40,4.0625992,4.4171939,464.2372131,1.1596539,0.7735734,5.5298424,0.0294294,1.6245646,9.2154064,16.270174,0.0193519,0.2,1.1837698,0.1,0.2192426,41.4557762,16,0,0,1.2781748,1.4813217,0.1665478,5.3318286,12.5221825,0.919328,0,0,0.1608177,0,0.0192052,1.7494738,2.542207,20.686903,291.45578,0.6495596,0,370.7067566,15.9216022,0,0.0112448,57.4955559,0.0213535,0.831427,0.2304393,0,117.7538376,0,0.1,7.9620013,0.4205151,7.2919993,1.5840995,10.9860191,13.79496,7.1649528,0,2.0567493,0.701924,21.6884251,0,0,1.382091,0.1509877,7.6386914,24.4726925,7.2693872,0.6937809,11.400897,0,0.0252138,1.6129764,24.9259205,0.6018841,0.7328972,0.482287,9.9926739,12.9076471,15.3169613,76.1590729,0.0265931,0.9786726,0.297237,1.4118965,123.163559,0.1274505,0.4757092,2.3157134,51.0942078,1.1394665,17.8423862,0,0,0.1552688,0,0,3.5378385,0,0,6.4951482,3.980197,5.6483974,11.3174877,Sedime,Residual materials developed in fine-gra,Arizona/New Mexico Plateau,NNWells,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1
109,1700,9.29,55,267.702,36,3.8070719,5.2155871,444.4694824,1.1501671,1.1908406,5.4645195,0.0316381,1.5380225,11.1944256,15.9064245,0.294511,0.2351028,1.2291948,0.1,0.2252322,38.7557869,17,0,0.0528687,1.3957577,1.8184029,0.1734578,5.3323488,13.6083813,1.7656157,0,1.765846,0.0924406,0,0.0210144,1.7300054,3.0601764,22.3576698,336.2965698,0.7203523,0,418.9351501,15.4958849,0,0,52.7961006,0.3715542,0.7669427,0.2748303,0,126.3084183,0,0.1,7.9418931,0.4181311,7.6487603,0.6455311,11.0690928,14.3875237,7.3522248,0,2.0973492,0.6319965,22.834198,0,0,1.9413067,0.1446368,9.0911312,29.6246662,7.8074698,1.1096697,12.1395655,0,0.0282986,1.5719522,29.0237789,0.801558,0.9631996,0.4762151,11.5614796,16.6405411,16.069437,77.4160309,0.1328413,0.9202583,0.3286161,1.6278881,119.4800186,0.1270315,0.5253951,2.377507,55.7774467,1.276808,19.9859428,0,0.5634705,0.0898059,0,0,2.4026268,0,0,7.2750869,3.8043826,5.116466,73.3555984,Sedime,Residual materials developed in sediment,Arizona/New Mexico Plateau,NNWells,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1
110,3300,6.645,0.5,260.759,39,3.7051947,4.8106294,432.7480164,1.1035578,1.0664213,5.3992424,0.0304681,1.5413966,10.4021931,15.8543539,0.292842,0.2187033,1.202733,0.1,0.2220776,37.1488609,17,0,0.0528476,1.5130264,1.9514101,0.1807592,5.2669072,14.115551,1.6725487,0,1.7675312,0.1365947,0,0.0204138,1.762486,3.0204468,22.2608624,350.420929,0.7432048,0,412.3719177,15.4551277,0,0,52.2675362,0.3706083,0.7946201,0.2542148,0,131.9902649,0,0.1,7.9947338,0.423969,7.6348128,0.811121,10.9822559,14.5033379,7.5273924,0,2.0823278,0.6891194,23.5353355,0,0,1.8191671,0.1694785,9.1720867,28.9854851,7.8780637,1.0368557,12.1032362,0,0.0292509,1.55655,29.5198631,0.7634919,0.9579278,0.4555578,11.35324,16.1599236,16.0041027,76.5928955,0.1315602,0.9931097,0.3263415,1.6091629,119.9843292,0.1270886,0.5251426,2.3824396,55.8966293,1.2947133,19.2012978,0,0.5637397,0.1036631,0,0,2.5802054,0,0,6.8709536,4.2812839,5.1317215,4.6097679,Uncons,"Alluvial sediments, thin",Arizona/New Mexico Plateau,NNWells,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1
112,680,7.8,1,297.555,33,5.0413761,4.5456657,578.8928833,1.5109582,0.8262999,5.5420318,0.0298523,1.6805388,9.461524,17.3002186,0.0186644,0.2,1.3220154,0.1,0.2494038,50.7723122,17,0,0,0.8554507,1.0787143,0.1659982,5.3309212,12.704607,0.3522146,0,0,0.1800024,0,0.0196158,1.7389582,2.3737686,21.0051041,296.7046509,0.6033247,0,361.8513184,16.3923607,0,0,56.3431129,0.0216557,0.802543,0.2515414,0,111.0913239,0,0.1,7.9516368,0.4344697,7.2316351,1.8452325,11.8905602,14.7885809,7.0745873,0,2.1424367,0.8203883,21.7825127,0,0,1.4346814,0.1555511,7.4460907,21.9769096,6.971137,0.7915546,12.1143599,0,0.0260876,1.5869087,24.2071133,0.5948791,0.6244154,0.5760133,9.9154387,11.4260759,15.4057064,78.9044342,0.0265797,0.9340019,0.2702907,1.3270669,113.6776352,0.1265496,0.4606915,2.5306034,50.3779449,1.0314186,19.285841,0,0,0.2012452,0,0,2.8966706,0,0,6.4802165,4.4936609,5.4235215,17.7131119,Sedime,Residual materials developed in fine-gra,Arizona/New Mexico Plateau,NNWells,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
113,135,8.49,0.5,328.507,34,4.6073384,4.3900652,520.7907104,1.3870113,0.7938928,5.5365224,0.0282816,1.6550523,8.4973774,16.6443768,0.0180459,0.2,1.2584363,0.1,0.2301883,48.6171761,16,0,0,0.8809767,1.1760838,0.1657061,5.330677,10.2461205,0.5092091,0,0,0.191096,0,0.0187408,1.7241656,2.3335679,20.2707996,264.0960388,0.5956516,0,360.0381775,15.7895975,0,0,61.0140419,0.0205208,0.8033462,0.2568701,0,108.4897232,0,0.1,7.4407334,0.416065,7.0650263,1.7184287,11.1600828,13.6783886,6.8690314,0,2.121959,0.7433293,21.0695724,0,0,1.2613896,0.1535919,6.6478481,21.4564686,7.0524931,0.7271449,10.5270071,0,0.0246294,1.5723765,24.1459961,0.5669999,0.6539735,0.5052415,9.3062153,10.6220913,14.9419155,75.012085,0.0259294,0.9427456,0.2810499,1.2700135,111.635582,0.1267634,0.4543499,2.5677435,49.6404381,1.0271999,17.7617435,0,0,0.215654,0,0,3.4452453,0,0,6.5199485,3.9718981,5.5705457,15.715764,Sedime,Residual materials developed in sediment,Arizona/New Mexico Plateau,NNWells,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1
115,50,8.26,0.5,262.652,38,3.7666864,5.166327,440.047699,1.1322248,1.1552467,5.4647765,0.0313203,1.5338612,10.9183035,15.9110718,0.2934565,0.2322261,1.2188375,0.1,0.2242724,38.1271019,17,0,0.0529146,1.4483615,1.9203843,0.1739992,5.3326592,13.8194742,1.746491,0,1.7582352,0.1085202,0,0.0210275,1.7374617,3.039849,22.3322659,344.0614929,0.7284597,0,418.82547,15.5495358,0,0,52.4875641,0.37033,0.7674762,0.2732751,0,128.1012726,0,0.1,7.9752927,0.4191836,7.6379128,0.6520074,11.0016651,14.46807,7.4041772,0,2.0990663,0.6545238,22.9003353,0,0,1.9156882,0.1444648,9.14114,29.5182571,7.8104105,1.1044136,12.1245337,0,0.0283522,1.5609558,29.0144653,0.7905712,0.9557735,0.4671451,11.4748602,16.4859753,16.0363846,77.0674438,0.1325734,0.9202812,0.3301261,1.6236942,119.3387451,0.127051,0.5235422,2.3736215,55.717247,1.2798887,19.6894455,0,0.5615624,0.0962404,0,0,2.445714,0,0,7.2739997,3.8514504,5.0798316,38.8773155,Uncons,"Alluvial sediments, thin",Arizona/New Mexico Plateau,NNWells,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1
144,50,7.755,0.53,288.908,33,4.8811049,4.4172521,556.9630737,1.4906958,0.8025756,5.5441542,0.0286496,1.6752143,8.7808142,17.0484657,0.0186865,0.2,1.2982004,0.1,0.2392001,50.0393143,16,0,0,0.8014433,1.0531435,0.1644751,5.3297453,9.9084034,0.3670463,0,0,0.1523392,0,0.0194493,1.7367615,2.3675568,20.8788738,267.2978516,0.5795087,0,363.0757141,16.125782,0,0,60.1226997,0.0215709,0.7821206,0.2645791,0,107.2878418,0,0.1,7.4412708,0.428343,7.1364226,1.7776506,11.482933,14.1733646,6.8920369,0,2.1730964,0.772517,21.4426327,0,0,1.4072611,0.1544872,6.5765991,20.9728603,6.9479861,0.7875866,10.5285864,0,0.0252032,1.5844421,24.1421185,0.5773898,0.6171024,0.533042,9.3353014,10.445569,15.0580645,76.0853348,0.026575,0.9210902,0.2770626,1.2519023,113.0163651,0.1266271,0.4552391,2.5926452,49.5507126,1.0112821,18.2935448,0,0,0.1960455,0,0,3.1320012,0,0,6.4785032,4.3077517,5.5304337,0.16999,Sedime,Residual materials developed in fine-gra,Arizona/New Mexico Plateau,NNWells,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
148,50,7.985,2,308.5299,34,4.5393939,4.456574,493.3087463,1.3527455,0.7307618,5.5364318,0.029863,1.624788,9.357728,17.3378563,0.0180101,0.2,1.3129236,0.1,0.2421927,46.2811356,16,0,0.0525142,0.9896513,1.1339728,0.1730469,5.3319478,13.6024733,0.4143375,0,0,0.3151438,0,0.0201122,1.6958438,2.7386975,21.5301762,287.9315796,0.6321048,0,354.1708984,16.3751945,0,0,60.5010757,0.0205278,0.8240939,0.250219,0,108.1022339,0,0.1,7.7026377,0.4181144,7.2375584,1.7632176,11.8768597,12.9136248,6.5474515,0,2.1698449,0.7757318,23.2834225,0,0,1.3316185,0.1543224,7.5014157,24.1396122,7.4467268,0.7623026,11.7761698,0,0.0276678,1.5492933,27.1697617,0.5859997,0.6767254,0.4736851,10.1146355,12.3664112,15.8954601,74.8602142,0.0272656,0.9949691,0.2775497,1.403383,113.4701309,0.1267351,0.4770229,2.5938773,52.9522552,1.1800139,18.2478294,0,0,0.2848141,0,0,3.7674401,0,0,6.2998228,4.8981495,5.2244558,32.8996887,Sedime,Residual materials developed in sediment,Arizona/New Mexico Plateau,NNWells,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
156,1300,7.735,2.4,298.551,34,4.7135997,4.3647184,541.0322876,1.4301298,0.8005274,5.540586,0.0280801,1.6742568,8.4506693,16.6951656,0.0187121,0.2,1.2614135,0.1,0.2306376,49.9011383,15,0,0,0.820295,1.0937004,0.1644039,5.3288989,9.0462904,0.4602727,0,0,0.1388518,0,0.0193168,1.7375008,2.3216841,20.4889679,259.1708679,0.5851809,0,361.1238403,15.8693895,0,0,61.1210098,0.0216217,0.7755873,0.2618704,0,109.251091,0,0.1,7.3967676,0.4196501,7.0718975,1.7291501,11.1568613,14.0570345,6.9686489,0,2.158787,0.7513998,20.8505249,0,0,1.2655705,0.1536586,6.4075727,20.6362476,6.9523034,0.7164913,10.2077417,0,0.024659,1.5786195,23.7934513,0.5633481,0.6430799,0.5274231,9.2041626,10.1957207,14.8230534,75.5692978,0.0265995,0.9130325,0.2819801,1.2302771,111.8895187,0.1267328,0.4489464,2.5581939,48.9079819,1.0131191,17.810194,0,0,0.1856564,0,0,3.2411563,0,0,6.3820248,4.0565434,5.6419291,-0.1181021,Sedime,Residual materials developed in fine-gra,Arizona/New Mexico Plateau,NNWells,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0
157,10,8.2,1,263.773,43,4.6008301,6.0180898,487.723938,1.5006256,1.702828,5.2659807,0.0295941,1.7889327,10.8815002,16.0341473,0.2959813,0.2952015,1.3174714,0.1,0.2198856,53.6495171,16,0,0.0394885,1.6446286,1.1439457,0.1476639,5.3309393,18.2511921,2.1709697,0,1.9374809,0.0842564,0,0.0179689,1.8442748,2.2536893,24.2746372,335.2715454,0.9116356,0,442.6720581,15.7850809,0,0.0142474,51.3433304,0.3712677,0.6699009,0.310218,0,134.9943237,0,0.1,8.6654196,0.4329989,6.7446127,0.5911059,9.5659037,18.8188972,8.2665586,0,2.0692151,0.9223403,17.1705589,0,0,2.39537,0.1400331,6.9267979,25.7451782,5.7338281,1.2376117,12.5384474,0,0.0198663,1.8503627,27.361433,0.8321791,1.0940819,0.7427704,13.0815639,12.1129856,15.3748875,90.745903,0.1311941,0.6889295,0.338724,1.5138247,133.348587,0.1266057,0.4980444,2.3472805,48.7637253,1.1768038,17.7805367,0,0.8746098,0.123142,0,0,2.5907769,0,0,7.3570242,1.8027663,7.1050835,-0.0260183,Sedime,Residual materials developed in sediment,Arizona/New Mexico Plateau,NNWells,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1
163,280,8.3,1,230.157,22,4.7566586,5.3533649,633.2876587,1.2648126,0.9723251,5.2650437,0.027299,1.9009371,7.5802674,15.799262,0.0253293,0.222108,1.0896832,0.1,0.2121067,51.274456,13,0,0,0.6693456,0.6886759,0.1697084,5.1335521,16.3917713,0.8211797,0,0,0,0,0.0145824,1.9174316,1.7477802,18.0474339,320.2939453,0.6637197,0,378.5883789,15.6910076,0,0.0329553,54.5023384,0.0251425,0.7017076,0.2480065,0,150.0127258,0,0.1,8.178401,0.4359514,6.3474545,0.548648,8.4929638,22.5682716,9.5600805,0,1.9975448,0.6477034,15.4311333,0,0,1.798556,0.1134533,6.360765,16.7081242,5.1987004,0.8762828,10.5966072,0,0.0138327,1.8770865,19.9291325,0.5751916,0.7941504,0.8909662,8.7371998,8.5420713,14.7432823,82.9444962,0.0367154,0.6963814,0.2583339,1.0875809,158.0754089,0.1267029,0.44896,2.1321182,41.2464638,0.8974596,15.746891,0,0,0.0306858,0,0,1.5611514,0,0,6.354136,1.6612132,8.2208233,5.0386724,Sedime,Residual materials developed in fine-gra,Arizona/New Mexico Plateau,NNWells,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
