as_5,QTal,QTe,glac,QTl,QTp,resid,gran_br,sed_br,maf_br,nTv,pgTv,Qs,sed_thick,bed_hz_dist,bed_dpt_dist,basin_vol,qflt_hz_dist,qflt_dpt_dist,qflt_dens,qflt_sum,actflt_hz_dist,actflt_dpt_dist,actflt_dens,actflt_sum,playa_dist,playa_bin,geoth_prb,spg_dist,spg_cnt,vent_dist,vent_cnt,hotwell_dist,hotwell_cnt,plant_dist,plant_cnt,econ_dist,econ_cnt,ext_dist,ext_cnt,brd,crb,cr,gslb,hrb,trb,wrb,wcr,wr,closed_basin,precip,recharge,pet,eta,aridity,bflow_index,well_depth,LP1,DSD1,LP2,DSD2,LP3,DSD3,LP4,DSD4,DSD5,LP5,DSD6,LP6,LP7,DSD7,LP8,DSD8,LP9,DSD9,barren,cropland,dev_h,dev_l,dev_m,dev_o,herb_wet,forest,pasture,herb,shrub,wood_wet,cbr,nbr,sierra
1,0,0,0,1,0,0,1,0,0,0,0,0,77.72260284,1376.086,77.59892745,1.12E+11,1457.82488,1262.51338,0.328171998,415704,11872.98047,10282.30271,0.039124001,49559.39844,0,1,0.00191,8529.17019,1,43024.36006,0,946.7133657,2,27076.4933,0,25517.98726,0,25459.08126,0,0,0,0,0,0,0,1,0,0,0,167.25,12,5183.209961,0,0.031258602,63,,9633,2316,9633,2316,9387,14412,9714,15780,15780,9714,70789,2248,8072,159868,6135,402775,6031,409738,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,1,0,0,0,0,0,0,1,0,0,0,0,568.867981,5942.083,566.278849,90742603776,2538.260606,2198.198166,0.542025983,969472,5680.522187,4919.476521,0.064818896,115936,0,1,0.00188,5519.052958,6,28957.68661,0,7179.799338,2,44179.66802,0,46882.0353,0,54411.3934,0,0,1,0,0,0,0,0,0,0,0,224.8800049,24,4254.220215,353,0.052860498,70,9,3846,1013,1665,2341,1665,2341,1665,2341,26682,776,82178,6531,9881,157017,5318,408248,5291,410347,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,0,1,0,0,0,0,600,4412.843,594.5296433,90742603776,3976.802363,3444.011872,0.542025983,969472,4134.026254,3580.171756,0.064818896,115936,0,1,0.00096,3990.454569,6,29216.36731,0,8350.26829,2,44216.10595,0,46974.71836,0,55873.29473,0,0,1,0,0,0,0,0,0,0,0,221.7700043,35,4254.220215,402,0.052110702,71,11,5540,324,3975,1056,3975,1056,3975,1056,27055,324,82327,6720,9797,158126,5281,408546,5259,410312,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,0,1,0,0,0,0,568.867981,5770.713,566.1239168,90742603776,2682.578107,2323.180788,0.542025983,969472,5509.354583,4771.241027,0.064818896,115936,0,1,0.00188,5347.682913,6,28951.08885,0,7277.118984,2,44150.09893,0,46858.71661,0,54557.44144,0,0,1,0,0,0,0,0,0,0,0,223.5,24,4254.220215,353,0.0525361,70,10,4581,916,1881,2231,1881,2231,1881,2231,26732,728,82203,6551,9874,157267,5315,408298,5288,410362,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,1,0,0,0,0,0,0,1,0,0,0,0,568.867981,5599.361,565.9547066,90742603776,2821.997228,2443.921289,0.542025983,969472,5338.217734,4623.032169,0.064818896,115936,0,1,0.00188,5176.330224,6,28945.49668,0,7377.119495,2,44121.17083,0,46836.00787,0,54703.61754,0,0,1,0,0,0,0,0,0,0,0,223.5,24,4254.220215,404,0.0525361,70,9,5392,801,2071,2087,2071,2087,2071,2087,26781,679,82227,6570,9866,157517,5311,408348,5285,410394,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,1,0,0,0,0,0,0,1,0,0,0,0,568.867981,5528.365,565.8799932,90742603776,2886.616768,2499.883452,0.542025983,969472,5266.590173,4561.000881,0.064818896,115936,0,1,0.00188,5105.322502,6,28956.47492,0,7429.790493,2,44122.18904,0,46839.66637,0,54771.0537,0,0,1,0,0,0,0,0,0,0,0,223.5,24,4254.220215,404,0.0525361,70,8,5885,764,2195,2049,2195,2049,2195,2049,26806,661,82240,6578,9863,157612,5309,408372,5283,410401,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,1,0,0,0,0,0,0,1,0,0,0,0,568.867981,5357.007,565.6874043,90742603776,3025.89552,2620.50239,0.542025983,969472,5095.444076,4412.784013,0.064818896,115936,0,1,0.00188,4933.963704,6,28952.31458,0,7533.281199,2,44094.18006,0,46817.83127,0,54917.42267,0,0,1,0,0,0,0,0,0,0,0,223.5,24,4254.220215,404,0.0525361,70,11,7511,632,2476,1917,2476,1917,2476,1917,26856,613,82265,6597,9855,157863,5306,408422,5280,410433,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,1,0,0,0,0,0,0,1,0,0,0,0,568.867981,5191.503,565.4832149,90742603776,3180.264798,2754.190106,0.542025983,969472,4928.361329,4268.08611,0.064818896,115936,0,1,0.00188,4768.444342,6,28979.58878,0,7659.453344,2,44097.65465,0,46827.40297,0,55074.8997,0,0,1,0,0,0,0,0,0,0,0,223.5,24,4254.220215,404,0.0525361,70,12,9377,482,2738,1752,2738,1752,2738,1752,26906,554,82290,6620,9846,158126,5301,408472,5276,410448,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,1,0,0,0,0,0,0,1,0,0,0,0,600,4616.678,594.9961403,90742603776,3580.744902,3101.01605,0.542025983,969472,4366.885818,3781.834054,0.064818896,115936,0,1,0.00096,4194.114614,6,28768.23405,0,7877.143012,2,43804.45274,0,46553.67987,0,55462.15887,0,0,1,0,0,0,0,0,0,0,0,222.5599976,35,4254.220215,402,0.0523763,71,10,877,683,5231,1423,5231,1423,5231,1423,27394,506,82464,6678,9830,158126,5291,408820,5266,410796,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,0,1,0,0,0,0,600,5709.196,596.7137965,90742603776,1758.704609,1523.082869,0.542025983,969472,6152.994698,5328.649718,0.064818896,115936,0,1,0.00188,5985.793051,6,26936.42615,0,5530.838404,2,42205.34267,0,44890.7943,0,53274.01628,0,0,1,0,0,0,0,0,0,0,0,225.5099945,18,4254.220215,524,0.053008601,68,286,9456,2343,7115,3414,7115,3414,6415,3787,28384,1330,82923,6447,9990,153607,5341,409744,5303,412647,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,1,0,0,0,0,0,0,1,0,0,0,0,600,5591.272,596.5749151,90742603776,4398.878051,3809.54014,0.542025983,969472,5310.471682,4599.003383,0.064818896,115936,0,1,0.00096,6068.121735,6,32078.59587,0,10072.07868,2,47215.77295,0,49946.12765,0,56391.69567,0,0,1,0,0,0,0,0,0,0,0,228.4900055,32,4254.220215,502,0.053664401,67,413,10000,84,962,1322,962,1322,509,2497,33966,37,81035,6679,9719,158280,5281,405962,5271,406778,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,0,1,0,0,0,0,578.1829834,5141.604,574.5616086,90742603776,2497.671821,2163.047247,0.542025983,969472,4954.394055,4290.631112,0.064818896,115936,0,1,0.00096,4856.364419,6,26393.02995,0,6377.269696,2,41449.18534,0,44188.53668,0,54324.36295,0,0,1,0,0,0,0,0,0,0,0,224.5200043,25,4254.220215,533,0.052891102,67,538,6669,1621,9384,3242,9384,3242,9384,3242,29207,1041,83371,6599,9947,154931,5313,410638,5276,413524,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,0,1,0,0,0,0,413.4349976,5035.266,412.0483768,90742603776,1132.801061,981.0344963,0.542025983,969472,6531.607843,5656.53832,0.064818896,115936,0,1,0.00188,6420.662838,6,25813.40879,0,4828.591679,2,41096.13437,0,43775.40861,0,52755.08562,0,0,1,0,0,0,0,0,0,0,0,226.9799957,14,4254.220215,510,0.053013299,66,17,9309,2458,9464,3360,9464,3360,7873,4572,29426,1559,83358,6411,9955,153256,5349,410763,5308,413956,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,1,0,0,0,0,0,0,1,0,0,0,0,578.1829834,5648.456,575.177531,90742603776,1542.01404,1335.423332,0.542025983,969472,5873.096153,5086.250467,0.064818896,115936,0,1,0.00096,5799.594446,6,25765.51397,0,5435.824453,2,40941.24721,0,43649.5928,0,53393.22614,0,0,1,0,0,0,0,0,0,0,0,225.5299988,17,4254.220215,510,0.053013299,66,170,9802,2147,9123,3423,9123,3423,9200,4089,29667,1370,83495,6496,9988,153270,5333,411004,5293,414124,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,1,0,0,0,0,0,0,1,0,0,0,0,413.4349976,4851.371,411.9418421,90742603776,912.1651399,789.9581836,0.542025983,969472,6693.136547,5796.426281,0.064818896,115936,0,1,0.00188,6386.441304,6,25614.3387,0,4642.687354,2,40912.40123,0,43586.8405,0,52582.77108,0,0,1,0,0,0,0,0,0,0,0,226.9799957,14,4254.220215,510,0.053013299,66,,8446,2458,8838,3358,8838,3358,8181,4620,29621,1621,83420,6396,9941,153256,5352,410921,5310,414168,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,0,1,0,0,0,0,413.4349976,4799.436,411.9095318,90742603776,698.6227179,605.0250214,0.542025983,969472,6717.935897,5817.903148,0.064818896,115936,0,1,0.00188,6084.012549,6,25287.22421,0,4585.641909,2,40572.25247,0,43249.77706,0,52546.53385,0,0,1,0,0,0,0,0,0,0,0,227.9600067,14,4254.220215,510,0.053417601,66,130,7188,2370,7758,3345,7758,3345,8963,4632,30042,1658,83569,6399,9929,153268,5352,411269,5309,414572,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,0,0,1,0,0,0,0,536.7780151,4558.369,533.0946309,90742603776,464.8280974,402.5529407,0.542025983,969472,6885.251801,5962.802971,0.064818896,115936,0,1,0.00188,5261.348591,6,24428.02377,0,4352.26131,2,39708.85896,0,42385.72135,0,52265.62529,0,0,1,0,0,0,0,0,0,0,0,227.9600067,14,4254.220215,489,0.053293001,64,298,4055,1885,5141,3221,4972,3331,9294,4677,29833,1457,83917,6385,9890,153267,5355,412082,5311,415584,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,1,0,0,0,0,0,0,1,0,0,0,0,223.0379944,1763.406,221.275089,90742603776,1668.420278,1444.894345,0.542025983,969472,1668.420278,1444.894345,0.064818896,115936,0,1,0.00071,3588.666427,6,25729.0277,0,8497.653612,2,39952.79108,0,42841.1131,0,57698.03338,0,0,1,0,0,0,0,0,0,0,0,250.5899963,109,4254.220215,380,0.058903899,72,24,2478,847,873,2404,548,3829,443,4737,30841,68,84526,7054,9803,158125,5228,412945,5194,415642,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,0,0,1,0,0,0,0,0,0,1,0,77.40309906,923.237,77.13249362,73243500544,3589.942336,3108.981261,0.157477006,206458,14790.47229,12808.92474,0.00152676,2001.630005,0,1,0.00005,15861.72859,2,46029.0763,0,13117.98769,2,16175.12857,1,14382.45202,1,14368.74995,1,0,0,0,0,0,0,1,0,0,0,116.4800034,11,5107.850098,32,0.0228041,56,,5273,3384,4490,3974,1836,9718,1749,10204,16467,1083,44234,403,7216,166732,6430,409909,6323,416871,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,1,0,0,0,0,0,0,1,0,77.40309906,1303.149,77.26692023,73243500544,3032.722588,2626.414804,0.157477006,206458,15347.65897,13291.46256,0.00152676,2001.630005,0,1,0.00005,15870.16878,2,45648.92902,0,13138.46516,2,16191.47458,1,14396.43112,1,14379.33173,1,0,0,0,0,0,0,1,0,0,0,118.0800018,11,5183.209961,3,0.0224726,56,11,6875,3490,4733,5069,2442,9824,2098,11433,16638,1442,45389,528,7240,166236,6418,409953,6311,416915,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,0,1,0,0,0,0,0,0,1,0,77.40309906,125.06,65.81668921,73243500544,4365.339079,3780.494539,0.157477006,206458,13979.54489,12106.64101,0.00152676,2001.630005,0,1,0.00005,15780.39313,2,46492.78321,0,13027.13781,2,16081.90935,1,14296.97962,1,14288.12637,1,0,0,0,0,0,0,1,0,0,0,115.6100006,11,5107.850098,139,0.0226338,56,25,4105,2341,4105,2341,1128,8521,1128,8521,16016,600,42601,225,7177,167327,6447,410003,6340,416965,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,1,0,0,0,0,0,0,1,0,77.40309906,840.476,77.07693017,73243500544,3674.638702,3182.330466,0.157477006,206458,14706.54608,12736.24251,0.00152676,2001.630005,0,1,0.00005,15796.68623,2,46025.52911,0,13051.8054,2,16109.11686,1,14316.89224,1,14303.59749,1,0,0,0,0,0,0,1,0,0,0,116.4800034,11,5107.850098,32,0.0228041,56,9,5161,3331,4529,3797,1775,9683,1707,10074,16444,1045,44079,390,7210,166725,6431,409994,6324,416956,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,1,0,0,0,0,0,0,1,0,0,0,0,378.3039856,3059.554,375.4448729,90742603776,2970.968026,2572.933784,0.542025983,969472,2970.968026,2572.933784,0.064818896,115936,0,1,0.00314,3959.782962,6,24585.54273,0,6892.660771,2,39106.4274,0,41945.78901,0,56034.19949,0,0,1,0,0,0,0,0,0,0,0,235.6399994,79,4254.220215,374,0.0565768,73,500,10000,381,6568,1748,3542,3242,2450,4687,30622,375,84650,6863,9914,155971,5266,413319,5226,416470,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,1,0,0,0,0,0,0,1,0,77.40309906,1194.461,77.24109125,73243500544,3243.142002,2808.643362,0.157477006,206458,15002.44389,12992.49753,0.00152676,2001.630005,0,1,0.00005,15540.26965,2,45583.9308,0,12802.54602,2,15858.01333,1,14063.72593,1,14048.17629,1,0,0,0,0,0,0,1,0,0,0,115.2099991,11,5183.209961,32,0.0224726,56,,6453,3314,4807,4448,2216,9648,1960,10912,16478,1297,44768,477,7218,166207,6423,410327,6316,417290,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,1,0,0,0,0,0,0,1,0,77.40309906,1174.291,77.23549628,73243500544,3251.450498,2815.83873,0.157477006,206458,14972.86969,12966.88552,0.00152676,2001.630005,0,1,0.00005,15507.85529,2,45574.65231,0,12769.66806,2,15825.29677,1,14031.09677,1,14015.67746,1,0,0,0,0,0,0,1,0,0,0,115.2099991,11,5183.209961,32,0.0224726,56,11,6434,3296,4819,4401,2202,9630,1950,10877,16431,1291,44721,474,7216,166194,6424,410370,6317,417332,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,1,0,0,0,0,0,0,1,0,77.40309906,809.046,77.05127164,73243500544,3579.126929,3099.614844,0.157477006,206458,14583.2946,12629.50359,0.00152676,2001.630005,0,1,0.00005,15424.84707,2,45766.34951,0,12679.50195,2,15736.86208,1,13944.83296,1,13931.71888,1,0,0,0,0,0,0,1,0,0,0,115.2099991,11,5107.850098,32,0.0228041,56,13,5415,3211,4792,3629,1845,9426,1725,10080,16189,1074,43949,395,7197,166483,6432,410408,6325,417370,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,1,0,0,0,0,0,0,1,0,77.40309906,1564.021,77.3084834,73243500544,2877.881464,2492.318457,0.157477006,206458,15339.21033,13284.14582,0.00152676,2001.630005,0,1,0.00005,15477.32034,2,45288.2346,0,12748.51595,2,15800.10488,1,14004.8985,1,13987.1395,1,0,0,0,0,0,0,1,0,0,0,116.5500031,11,5183.209961,3,0.0232617,56,13,7593,3349,4906,5183,2621,9701,2169,11721,16703,1522,45503,558,7232,165833,6416,410424,6309,417386,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,1,0,0,0,0,0,0,1,0,77.40309906,433.34,76.19710738,73243500544,3951.024963,3421.687989,0.157477006,206458,14176.2104,12276.95834,0.00152676,2001.630005,0,1,0.00005,15381.67695,2,45999.6248,0,12630.8755,2,15687.64624,1,13899.26626,1,13888.64508,1,0,0,0,0,0,0,1,0,0,0,114.8600006,11,5107.850098,139,0.0226338,56,14,4727,2845,4727,2845,1506,8931,1450,9271,15925,844,43165,311,7179,166771,6440,410464,6333,417426,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,1,0,0,0,0,0,0,1,0,77.40309906,948.7,77.14675361,73243500544,3429.638942,2970.15445,0.157477006,206458,14574.00348,12621.45725,0.00152676,2001.630005,0,1,0.00005,15118.95468,2,45496.04642,0,12374.70052,2,15431.9115,1,13639.41886,1,13625.9142,1,0,0,0,0,0,0,1,0,0,0,115.2099991,11,5107.850098,50,0.0225555,56,11,6063,3107,5032,3744,2041,9229,1820,10349,16014,1176,44064,427,7190,166170,6430,410787,6323,417749,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,1,0,0,0,0,0,0,1,0,77.40309906,1623.596,77.31528793,73243500544,2760.862558,2390.977112,0.157477006,206458,15256.51245,13212.52735,0.00152676,2001.630005,0,1,0.00005,15137.31794,2,45036.37081,0,12408.84775,2,15460.23858,1,13665.0204,1,13647.19511,1,0,0,0,0,0,0,1,0,0,0,116.5500031,11,5183.209961,52,0.0222276,56,11,7947,3247,5059,5100,2693,9581,2193,11763,16440,1569,45420,568,7221,165604,6416,410795,6309,417757,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,0,1,0,0,0,0,0,0,1,0,103.8799973,1885.841,103.7227553,73243500544,2023.75388,1752.622271,0.157477006,206458,16035.44875,13887.10598,0.00152676,2001.630005,0,1,0.00005,15201.39877,2,44524.15809,0,12499.25636,2,15534.77238,1,13741.46027,1,13718.81207,1,0,0,0,0,0,0,1,0,0,0,118.8799973,11,5183.209961,3,0.022935599,56,9,9873,3354,5240,6539,3519,9736,2540,13489,17047,2010,47047,728,7256,164907,6398,410836,6292,417798,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,0,1,0,0,0,0,600,4595.758,594.9510559,90742603776,1475.558202,1277.870888,0.542025983,969472,5343.738348,4627.813161,0.064818896,115936,0,1,0.00188,4327.441041,6,22942.63887,0,4261.003027,2,38043.78202,0,40763.65714,0,52757.88273,0,0,1,0,0,0,0,0,0,0,0,225.4700012,17,4254.220215,391,0.052999198,69,257,8082,1224,7889,1254,5932,1668,5015,4513,29446,768,84688,6482,9875,153267,5339,413784,5292,417511,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,0,0,0,1,0,103.8799973,1829.988,103.7130339,73243500544,1923.41665,1665.727681,0.157477006,206458,15935.12276,13800.22112,0.00152676,2001.630005,0,1,0.00005,14828.26167,2,44260.79341,0,12126.65398,2,15161.74475,1,13368.50318,1,13345.78166,1,0,0,0,0,0,0,1,0,0,0,118.1999969,11,5183.209961,3,0.022935599,56,16,9342,3226,5276,6556,3603,9598,2572,13449,16719,2069,46929,737,7242,164635,6399,411292,6292,418255,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1,0,0,0,0,0,0,1,0,0,0,0,96.80590057,1323.057,96.547806,90742603776,1154.392404,999.7331478,0.542025983,969472,1154.392404,999.7331478,0.064818896,115936,0,1,0.00071,2883.598064,6,23675.60826,0,7108.39478,2,37838.49946,0,40728.32048,0,56924.93297,0,0,1,0,0,0,0,0,0,0,0,276.6300049,85,4254.220215,273,0.065024897,69,300,1686,429,2703,2384,2703,2384,1322,4874,23564,273,84738,7041,9903,156319,5250,414248,5202,418091,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,1,0,0,0,0,0,0,1,0,0,0,0,96.80590057,843.186,96.17412762,90742603776,677.2500467,586.5157452,0.542025983,969472,677.2500467,586.5157452,0.064818896,115936,197.88,1,0.00071,1833.323452,6,22485.67066,0,6569.416195,2,36578.38498,0,39473.0511,0,56600.97132,0,0,1,0,0,0,0,0,0,0,0,291.75,91,4254.220215,212,0.068579003,69,,6984,596,7438,1873,7438,1873,2001,6964,23232,599,84738,7058,9958,154580,5274,413984,5204,419584,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1,0,0,0,0,0,0,1,0,0,0,0,80.45490265,1135.748,80.25379304,90742603776,820.7230454,710.7670068,0.542025983,969472,3429.625015,2970.142388,0.064818896,115936,0,1,0.00188,1353.153419,6,20415.64756,0,3664.106403,2,35087.37405,0,37886.15174,0,53736.38643,0,0,1,0,0,0,0,0,0,0,0,243.4199982,31,4254.220215,112,0.055251099,69,19,9209,536,3682,1343,3682,1343,1279,9142,23662,494,84738,6745,9841,153267,5340,414670,5260,421033,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,1,0,0,0,0,0,0,1,0,0,0,0,80.45490265,1923.846,80.3846411,90742603776,1386.728722,1200.942301,0.542025983,969472,4153.227375,3596.800414,0.064818896,115936,0,1,0.00188,2204.651011,6,20644.28904,0,3056.765193,2,35508.58256,0,38272.45939,0,53052.38023,0,0,1,0,0,0,0,0,0,0,0,229.1600037,29,4254.220215,220,0.053866599,69,115,923,324,923,324,923,324,413,8701,23743,151,84738,6640,9817,153267,5344,415039,5275,420511,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,1,0,0,0,0,0,0,1,0,0,0,0,102.0699997,1340.34,101.7753198,90742603776,51.65875333,44.73779271,0.542025983,969472,7003.940546,6065.590439,0.064818896,115936,0,1,0.00096,1216.657814,6,18880.30453,0,86.83801234,2,34238.49199,0,36878.69066,0,50159.53486,0,0,1,0,0,0,0,0,0,0,0,228.8699951,14,4254.220215,174,0.0523481,67,26,6839,536,3042,2281,2636,2633,2551,7006,28344,630,84738,6324,9612,153267,5411,415724,5331,422003,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,1,0,0,0,0,0,0,1,0,0,0,0,102.0699997,1652.349,101.8758127,90742603776,837.6371299,725.4150336,0.542025983,969472,6856.994632,5938.331545,0.064818896,115936,0,1,0.00096,1926.630604,6,18196.52587,0,848.3107808,2,33487.67974,0,36144.54371,0,50352.50492,0,0,1,0,0,0,0,0,0,0,0,222.6999969,14,4254.220215,148,0.052122399,67,25,4604,444,1274,1606,1221,1677,1489,7020,28089,372,84738,6382,9600,153261,5419,415443,5324,422867,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,9.556509972,1007.659,9.556080226,90742603776,786.1914286,680.8617494,0.542025983,969472,786.1914286,680.8617494,0.064818896,115936,2878.57,1,0.00027,3251.970917,6,20133.21769,0,7612.438116,2,33580.49478,0,36537.7598,0,57275.13448,0,0,1,0,0,0,0,0,0,0,0,397.230011,113,4254.220215,545,0.099595301,70,,0,420,0,1048,3595,3372,4311,11708,23233,2172,84738,7278,9962,153492,5313,412842,5182,423363,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,1,0,0,0,0,0,0,1,0,0,0,0,15.54930019,559.401,15.54329669,90742603776,1275.656883,1104.751267,0.542025983,969472,6663.925786,5771.12902,0.064818896,115936,0,1,0.00096,4767.83879,6,14682.56066,0,4182.648838,2,30104.04451,0,32711.00278,0,48995.52181,0,0,1,0,0,0,0,0,0,0,0,223.75,14,4254.220215,65,0.0525949,67,,9065,774,9065,774,8054,872,663,15432,21781,470,84738,6336,9486,151968,5496,415021,5344,426858,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1,0,0,0,0,0,0,1,0,0,0,0,6.155749798,129.758,6.148834478,1870009984,565.4497108,489.6938141,0.704975009,130285,3654.923113,3165.256265,0.354416996,65499.19922,500.75,1,0.00016,6022.232479,2,14796.02312,1,5756.778206,2,29324.10762,0,32117.01295,0,52311.59319,0,0,1,0,0,0,0,0,0,0,0,263.8399963,20,4067.139893,251,0.064871103,69,,4341,1272,3614,1528,2563,2154,2585,14416,21618,1724,84738,6775,9686,151309,5456,413668,5277,427735,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,0,1,0,0,0,0,13.79559994,930.863,13.79408516,1870009984,737.0144711,638.2732549,0.704975009,130285,4266.242634,3694.6745,0.354416996,65499.19922,482.21,1,0.00188,2440.546832,2,9598.857951,1,1346.311567,2,24600.2611,0,27271.76678,0,49784.25579,0,0,1,0,0,0,0,0,0,0,0,215.6100006,14,4067.139893,31,0.054074898,66,15,7132,2197,9711,2938,8275,3690,1957,15603,19969,1529,82266,6769,9430,150059,5581,413475,5327,433245,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,0,0,1,0,0,0,0,13.79559994,890.192,13.79394361,1870009984,478.6881873,414.5561307,0.704975009,130285,4839.030035,4190.72294,0.354416996,65499.19922,449.54,1,0.00188,1877.24946,2,9350.544537,1,1124.321154,2,24565.26119,0,27192.46013,0,49135.61895,0,0,1,0,0,0,0,0,0,0,0,216.7700043,14,4067.139893,32,0.0547879,66,20,10000,2234,8490,2810,6948,3434,1529,15603,19811,1204,81689,6735,9390,150067,5593,413686,5339,433328,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,0,0,1,0,0,0,0,14.66989994,778.62,14.66729688,1870009984,323.4092957,280.0806659,0.704975009,130285,4824.619213,4178.242802,0.354416996,65499.19922,78.69,1,0.00188,1237.614585,2,8717.099628,1,692.9879953,2,24035.22152,0,26634.00158,0,48754.01784,0,0,1,0,0,0,0,0,0,0,0,216.7700043,14,4067.139893,61,0.0532979,66,18,7621,2070,7928,2602,5443,3790,1320,15623,19530,1056,80915,6759,9346,150030,5609,413703,5347,433982,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,0,1,0,0,0,0,13.79559994,306.283,13.78162706,1870009984,123.6882823,107.1171946,0.704975009,130285,3515.493888,3044.507014,0.354416996,65499.19922,0,1,0.00016,2784.342845,2,9249.52215,1,1384.020888,2,23973.77388,0,26687.47621,0,50411.20297,0,0,1,0,0,0,0,0,0,0,0,223.5399933,14,4067.139893,61,0.0600987,66,16,7631,1773,8208,2299,8815,4341,2434,15719,19864,1926,82259,6863,9441,150023,5583,413123,5315,433979,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,0,1,0,0,0,0,8.235870361,173.394,8.226595737,9901740032,166.8145778,144.4656621,0.228122994,215462,6721.326892,5820.839836,0,0,0,1,0.00188,1456.951665,2,8414.613124,1,2232.327441,2,24259.7367,0,26675.03855,0,46377.06492,0,0,1,0,0,0,0,0,0,0,0,219.3699951,13,4067.139893,134,0.0539224,63,14,1208,599,1208,599,90,7964,58,12368,27296,26,78934,6613,9206,150067,5648,414529,5394,434070,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,1,0,0,0,0,0,0,1,0,0,0,0,13.79559994,1199.871,13.79468818,1870009984,1018.307286,881.8799785,0.704975009,130285,3972.873036,3440.608975,0.354416996,65499.19922,0,1,0.00096,1897.32141,2,8653.596748,1,495.1168913,2,23682.44559,0,26339.21107,0,49574.75756,0,0,1,0,0,0,0,0,0,0,0,213.5800018,14,4067.139893,63,0.053012699,65,15,9609,2171,8999,2543,6782,4414,1902,15737,19583,1529,81336,6839,9380,150023,5602,413352,5331,434335,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,0,1,0,0,0,0,28.87689972,1544.649,28.87185487,1870009984,988.5654363,856.1227811,0.704975009,130285,4097.785638,3548.786462,0.354416996,65499.19922,0,1,0.00096,1399.718002,2,7974.840341,1,300.649546,2,23151.29103,0,25772.89851,0,49106.92003,0,0,1,0,0,0,0,0,0,0,0,212.8600006,14,4067.139893,127,0.052294701,65,30,6835,1974,9884,2598,5392,4762,1631,15737,19284,1331,80490,6858,9329,150023,5620,413404,5341,434981,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
